ResponseId,MainBranch,Age,Employment,RemoteWork,Check,CodingActivities,EdLevel,LearnCode,LearnCodeOnline,TechDoc,YearsCode,YearsCodePro,DevType,OrgSize,PurchaseInfluence,BuyNewTool,BuildvsBuy,TechEndorse,Country,Currency,CompTotal,LanguageHaveWorkedWith,LanguageWantToWorkWith,LanguageAdmired,DatabaseHaveWorkedWith,DatabaseWantToWorkWith,DatabaseAdmired,PlatformHaveWorkedWith,PlatformWantToWorkWith,PlatformAdmired,WebframeHaveWorkedWith,WebframeWantToWorkWith,WebframeAdmired,EmbeddedHaveWorkedWith,EmbeddedWantToWorkWith,EmbeddedAdmired,MiscTechHaveWorkedWith,MiscTechWantToWorkWith,MiscTechAdmired,ToolsTechHaveWorkedWith,ToolsTechWantToWorkWith,ToolsTechAdmired,NEWCollabToolsHaveWorkedWith,NEWCollabToolsWantToWorkWith,NEWCollabToolsAdmired,OpSysPersonal use,OpSysProfessional use,OfficeStackAsyncHaveWorkedWith,OfficeStackAsyncWantToWorkWith,OfficeStackAsyncAdmired,OfficeStackSyncHaveWorkedWith,OfficeStackSyncWantToWorkWith,OfficeStackSyncAdmired,AISearchDevHaveWorkedWith,AISearchDevWantToWorkWith,AISearchDevAdmired,NEWSOSites,SOVisitFreq,SOAccount,SOPartFreq,SOHow,SOComm,AISelect,AISent,AIBen,AIAcc,AIComplex,AIToolCurrently Using,AIToolInterested in Using,AIToolNot interested in Using,AINextMuch more integrated,AINextNo change,AINextMore integrated,AINextLess integrated,AINextMuch less integrated,AIThreat,AIEthics,AIChallenges,TBranch,ICorPM,WorkExp,Knowledge_1,Knowledge_2,Knowledge_3,Knowledge_4,Knowledge_5,Knowledge_6,Knowledge_7,Knowledge_8,Knowledge_9,Frequency_1,Frequency_2,Frequency_3,TimeSearching,TimeAnswering,Frustration,ProfessionalTech,ProfessionalCloud,ProfessionalQuestion,Industry,JobSatPoints_1,JobSatPoints_4,JobSatPoints_5,JobSatPoints_6,JobSatPoints_7,JobSatPoints_8,JobSatPoints_9,JobSatPoints_10,JobSatPoints_11,SurveyLength,SurveyEase,ConvertedCompYearly,JobSat
3803,I am a developer by profession,25-34 years old,"Employed, full-time",In-person,Apples,Hobby,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","On the job training;Other online resources (e.g., videos, blogs, forum, online community)",Technical documentation;Stack Overflow;Social Media;How-to videos;Video-based Online Courses,API document(s) and/or SDK document(s);User guides or README files found in the source repository,7,5,"Developer, full-stack",20 to 99 employees,I have a great deal of influence,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow,Is ready-to-go but also customizable for growth and targeted use cases,APIs;Customization;Connected to an open source project,Italy,EUR European Euro,30000,HTML/CSS;JavaScript;PHP;Python;SQL;TypeScript,HTML/CSS;JavaScript;PHP;SQL,HTML/CSS;JavaScript;PHP;SQL,Dynamodb;Elasticsearch;MongoDB;MySQL;PostgreSQL;Redis,Elasticsearch;MongoDB;MySQL;PostgreSQL;Redis,Elasticsearch;MongoDB;MySQL;PostgreSQL;Redis,"Amazon Web Services (AWS);Linode, now Akamai;Managed Hosting;Microsoft Azure;Netlify;OVH;Vercel",Amazon Web Services (AWS);Managed Hosting,Amazon Web Services (AWS);Managed Hosting,Angular;Deno;Express;Fastify;jQuery;Next.js;Node.js;React;Svelte;Vue.js,Angular;Express;Node.js;Svelte,Angular;Express;Node.js;Svelte,Rasberry Pi,Rasberry Pi,Rasberry Pi,Electron;Flutter;Ionic;RabbitMQ;TensorFlow,NA,NA,Ansible;APT;Bun;Docker;Make;npm;Pip;pnpm;Vite;Webpack,Ansible;APT;Docker;npm;Vite;Webpack,Ansible;APT;Docker;npm;Vite;Webpack,Android Studio;Visual Studio Code,Visual Studio Code,Visual Studio Code,Ubuntu,Ubuntu,Jira,Jira,Jira,Microsoft Teams,Microsoft Teams,Microsoft Teams,Amazon Q;ChatGPT;GitHub Copilot,NA,NA,Stack Overflow;Stack Exchange,Multiple times per day,Yes,Less than once per month or monthly,Quickly finding code solutions;Finding reliable guidance from community-vetted answers;Learning new-to-me technology/techniques,"No, not really","No, and I don't plan to",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appropriate in length,Easy,32222,NA
3804,I am a developer by profession,18-24 years old,"Employed, full-time",In-person,Apples,Hobby,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Books / Physical media;On the job training;School (i.e., University, College, etc)",NA,NA,4,2,"Developer, game or graphics",10 to 19 employees,I have some influence,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow,Is ready-to-go but also customizable for growth and targeted use cases,APIs,France,EUR European Euro,28800,C;C#;C++;Python,C;C++;Rust,C;C++,NA,NA,NA,NA,NA,NA,NA,NA,NA,Catch2;CMake;MSVC,CMake,CMake,.NET (5+) ;CUDA;DirectX;NumPy;OpenGL;Torch/PyTorch,CUDA;DirectX;JAX;NumPy;Torch/PyTorch,CUDA;DirectX;NumPy;Torch/PyTorch,MSBuild;Unity 3D;Visual Studio Solution,Unity 3D;Unreal Engine;Visual Studio Solution,Unity 3D;Visual Studio Solution,Visual Studio;Visual Studio Code,Visual Studio,Visual Studio,Ubuntu;Windows;Windows Subsystem for Linux (WSL),Windows,NA,NA,NA,NA,NA,NA,ChatGPT,ChatGPT,ChatGPT,Stack Overflow;Stack Exchange,Multiple times per day,Yes,Daily or almost daily,Quickly finding code solutions;Finding reliable guidance from community-vetted answers,"Yes, somewhat","No, and I don't plan to",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Individual contributor,2,Agree,Strongly disagree,Agree,Agree,Agree,Disagree,Disagree,Agree,Disagree,NA,1-2 times a week,Never,15-30 minutes a day,Less than 15 minutes a day,Complexity of tech stack for deployment;Complexity of tech stack for build,Automated testing;Continuous integration (CI) and (more often) continuous delivery,On-prem,Traditional public search engine,Other:,10,10,0,20,20,0,30,10,0,Appropriate in length,Neither easy nor difficult,30933,7
3805,I am a developer by profession,18-24 years old,"Employed, full-time",Remote,Apples,Hobby,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Books / Physical media;Other online resources (e.g., videos, blogs, forum, online community);School (i.e., University, College, etc)",Technical documentation;Blogs;Written Tutorials;Stack Overflow;How-to videos,API document(s) and/or SDK document(s);User guides or README files found in the source repository;Traditional public search engine,5,3,"Developer, desktop or enterprise applications",20 to 99 employees,I have some influence,Visit developer communities like Stack Overflow,Is set up to be customized and needs to be engineered into a usable product,Other:,Ukraine,UAH	Ukrainian hryvnia,NA,C;C++;Python;SQL,C;C++;Python;SQL,C;C++;Python;SQL,Firebird;MariaDB,MariaDB,MariaDB,VMware,VMware,VMware,NA,NA,NA,Arduino;CMake;GNU GCC;LLVM's Clang;MSVC;QMake,Arduino;CMake;GNU GCC;LLVM's Clang;MSVC;QMake,Arduino;CMake;GNU GCC;LLVM's Clang;MSVC;QMake,Qt,Qt,Qt,Make;Pacman;Pip;Visual Studio Solution,Make;Pacman;Pip,Make;Pacman;Pip,Neovim;Notepad++;Qt Creator;Vim;Visual Studio;Visual Studio Code,Neovim;Notepad++;Qt Creator;Vim,Neovim;Notepad++;Qt Creator;Vim,Arch,Windows;Windows Subsystem for Linux (WSL),Jira,NA,NA,Google Meet;Signal;Skype;Telegram;Zoom,Google Meet;Zoom,Google Meet;Zoom,NA,NA,NA,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,A few times per month or weekly,Quickly finding code solutions;Showcase expertise with code solutions,"Yes, definitely","No, and I don't plan to",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Individual contributor,3,Neither agree nor disagree,Disagree,Disagree,Strongly agree,Strongly agree,Agree,Neither agree nor disagree,Agree,Disagree,Never,Never,Never,60-120 minutes a day,15-30 minutes a day,Amount of technical debt;Number of software tools in use;Complexity of tech stack for deployment;Complexity of tech stack for build,DevOps function;Knowledge sharing community;Microservices;Developer portal or other central places to find tools/services;Continuous integration (CI) and (more often) continuous delivery,On-prem,Traditional public search engine,Software Development,50,0,95,95,20,70,30,90,30,Appropriate in length,Neither easy nor difficult,NA,6
3806,I am a developer by profession,25-34 years old,"Employed, full-time",Remote,Apples,Hobby;Bootstrapping a business;Professional development or self-paced learning from online courses,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Books / Physical media;Other online resources (e.g., videos, blogs, forum, online community)","Technical documentation;Stack Overflow;Coding sessions (live or recorded);Social Media;How-to videos;Video-based Online Courses;Written-based Online Courses;Online challenges (e.g., daily or weekly coding challenges)",API document(s) and/or SDK document(s);User guides or README files found in the source repository;Traditional public search engine;AI-powered search/dev tool (free);AI-powered search/dev tool (paid),7,4,"Developer, full-stack",I don’t know,I have little or no influence,Ask a generative AI tool;Visit developer communities like Stack Overflow,Is ready-to-go but also customizable for growth and targeted use cases,APIs;Reputation for quality and excellence,United States of America,USD	United States dollar,90000,Groovy;HTML/CSS;JavaScript;PHP;Python;TypeScript,NA,NA,Cosmos DB;Elasticsearch;MongoDB;MySQL;PostgreSQL,NA,NA,Microsoft Azure,NA,NA,Django;Express;FastAPI;Flask;jQuery;Next.js;Node.js;React;Vue.js,NA,NA,NA,NA,NA,NA,NA,NA,Docker;npm;pnpm,NA,NA,IntelliJ IDEA;Visual Studio Code,NA,NA,iOS;iPadOS;MacOS,Windows;Windows Subsystem for Linux (WSL),Azure Devops;Jira,NA,NA,Microsoft Teams,NA,NA,ChatGPT;GitHub Copilot;You.com,NA,NA,Stack Overflow,Multiple times per day,Yes,Multiple times per day,Quickly finding code solutions;Finding reliable guidance from community-vetted answers;Engage with community by commenting on questions and answers or voting on questions and answers,"Yes, somewhat",Yes,Favorable,Increase productivity;Greater efficiency;Improve accuracy in coding;Make workload more manageable,Somewhat trust,"Good, but not great at handling complex tasks",Writing code;Documenting code;Debugging and getting help;Testing code;Committing and reviewing code;Search for answers,,,,Writing code;Documenting code;Debugging and getting help;Testing code;Committing and reviewing code;Search for answers,,,,No,Circulating misinformation or disinformation;Missing or incorrect attribution for sources of data;Replacing jobs without options for new employment opportunities;Biased results that do not represent diverse viewpoints;Imitating a person's likeness,NA,Yes,Individual contributor,4,Strongly disagree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30-60 minutes a day,15-30 minutes a day,NA,DevOps function;Automated testing;Observability tools;Continuous integration (CI) and (more often) continuous delivery,Hybrid (on-prem and cloud),Traditional public search engine,"Transportation, or Supply Chain",0,0,0,0,0,0,0,0,0,Appropriate in length,Easy,90000,10
3807,I am a developer by profession,18-24 years old,"Employed, full-time;Independent contractor, freelancer, or self-employed",In-person,Apples,Hobby;Professional development or self-paced learning from online courses;Freelance/contract work,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Books / Physical media;Other online resources (e.g., videos, blogs, forum, online community);Online Courses or Certification;Friend or family member",Technical documentation;Blogs;Books;Written Tutorials;Stack Overflow;Social Media;How-to videos;Interactive tutorial;Video-based Online Courses,API document(s) and/or SDK document(s);User guides or README files found in the source repository;First-party knowledge base;Traditional public search engine,9,1,"Developer, embedded applications or devices",500 to 999 employees,I have little or no influence,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow,Is ready-to-go but also customizable for growth and targeted use cases,APIs;Customization;Integrated developer community,China,CNY	Chinese Yuan Renminbi,NA,C;C++;Python;Zephyr,C;C++;Python;Zephyr,C;C++;Python;Zephyr,NA,NA,NA,Vultr,Vultr,Vultr,NA,NA,NA,CMake;GNU GCC,CMake;GNU GCC,CMake;GNU GCC,NA,NA,NA,APT;Docker;Homebrew;Make;Ninja;Pacman;Pip,APT;Docker;Homebrew;Make;Ninja;Pacman;Pip,APT;Docker;Homebrew;Make;Ninja;Pacman;Pip,CLion;Kate;Notepad++;PyCharm;Vim;Visual Studio Code,CLion;Kate;Notepad++;PyCharm;Vim;Visual Studio Code,CLion;Kate;Notepad++;PyCharm;Vim;Visual Studio Code,Android;Arch;Debian;MacOS;Other Linux-based;Ubuntu,Ubuntu;Windows,Confluence;Jira;Markdown File;Obsidian,Confluence;Jira;Markdown File;Obsidian,Confluence;Jira;Markdown File;Obsidian,Discord;Telegram,Discord;Telegram,Discord;Telegram,Bing AI;ChatGPT;GitHub Copilot,Bing AI;GitHub Copilot,Bing AI;GitHub Copilot,Stack Overflow;Stack Exchange,A few times per week,Not sure/can't remember,NA,Quickly finding code solutions;Finding reliable guidance from community-vetted answers;Showcase expertise with code solutions;Learning new-to-me technology/techniques,"Yes, somewhat",Yes,Favorable,Increase productivity;Greater efficiency;Speed up learning,Neither trust nor distrust,Neither good or bad at handling complex tasks,Writing code;Documenting code;Committing and reviewing code,Learning about a codebase;Debugging and getting help;Testing code;Deployment and monitoring;Search for answers;Generating content or synthetic data,Project planning,,Writing code;Documenting code;Committing and reviewing code,,,,No,Circulating misinformation or disinformation;Missing or incorrect attribution for sources of data,"AI tools lack context of codebase,  internal architecture, and/or company knowledge;Not everyone uses them",Yes,Individual contributor,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,Appropriate in length,Neither easy nor difficult,NA,NA
3808,I am a developer by profession,35-44 years old,"Employed, full-time",Remote,Apples,Hobby,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Books / Physical media;Other online resources (e.g., videos, blogs, forum, online community)",Technical documentation;Social Media;How-to videos,API document(s) and/or SDK document(s);First-party knowledge base;Traditional public search engine,35,24,"Developer, full-stack",500 to 999 employees,I have some influence,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow,Is set up to be customized and needs to be engineered into a usable product,APIs;Customization;Integrated developer community;Quality support system;Reputation for quality and excellence;Frequent updates to features,Russian Federation,RUB	Russian ruble,NA,Delphi;JavaScript;SQL,NA,NA,IBM DB2;Oracle;PostgreSQL,NA,NA,NA,NA,NA,NA,NA,NA,LLVM's Clang,NA,NA,NA,NA,NA,Docker,NA,NA,"Rad Studio (Delphi, C++ Builder)",NA,NA,Other Linux-based;Windows,,Confluence;Jira,NA,NA,Telegram;Whatsapp,NA,NA,NA,NA,NA,Stack Overflow,A few times per month or weekly,Not sure/can't remember,NA,Quickly finding code solutions,"No, not really","No, and I don't plan to",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Too long,Neither easy nor difficult,NA,NA
3809,I am a developer by profession,35-44 years old,"Employed, full-time","Hybrid (some remote, some in-person)",Apples,Freelance/contract work,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",On the job training,NA,NA,10,10,"Developer, back-end",20 to 99 employees,I have little or no influence,Start a free trial;Visit developer communities like Stack Overflow,Is ready-to-go but also customizable for growth and targeted use cases,APIs;Reputation for quality and excellence;Frequent updates to features;Connected to an open source project,Slovenia,EUR European Euro,NA,JavaScript;PHP;Python;SQL;TypeScript,Go;Python;TypeScript,Python;TypeScript,Elasticsearch;PostgreSQL;Redis,Elasticsearch;PostgreSQL;Redis,Elasticsearch;PostgreSQL;Redis,Google Cloud;Managed Hosting,Google Cloud;Managed Hosting,Google Cloud;Managed Hosting,Django;FastAPI;Laravel;Vue.js,Django;FastAPI;Laravel;Vue.js,Django;FastAPI;Laravel;Vue.js,NA,NA,NA,NumPy;Pandas,NumPy;Pandas,NumPy;Pandas,Docker;Kubernetes;Pip;Vite,Docker;Kubernetes;Pip;Vite,Docker;Kubernetes;Pip;Vite,PyCharm;Visual Studio Code,PyCharm;Visual Studio Code,PyCharm;Visual Studio Code,Ubuntu,Ubuntu,Asana;Jira,Asana;Jira,Asana;Jira,Google Chat;Microsoft Teams;Telegram,Google Chat;Microsoft Teams;Telegram,Google Chat;Microsoft Teams;Telegram,ChatGPT,ChatGPT,ChatGPT,Stack Overflow;Stack Exchange;Overflow API,A few times per week,Yes,Less than once per month or monthly,Quickly finding code solutions;Finding reliable guidance from community-vetted answers,"No, not really",Yes,Favorable,Increase productivity;Speed up learning,Somewhat trust,Neither good or bad at handling complex tasks,Writing code;Debugging and getting help;Search for answers,Learning about a codebase;Project planning;Documenting code;Testing code;Committing and reviewing code;Deployment and monitoring;Predictive analytics;Generating content or synthetic data,,,Writing code;Debugging and getting help;Search for answers,,,,No,Circulating misinformation or disinformation;Missing or incorrect attribution for sources of data;Energy demand,Don’t trust the output or answers;We don’t have the right policies in place to reduce security risks,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appropriate in length,Neither easy nor difficult,NA,NA
3810,I am a developer by profession,Under 18 years old,"Independent contractor, freelancer, or self-employed;Student, part-time;Employed, part-time",Remote,Apples,Hobby;Contribute to open-source projects;School or academic work;Freelance/contract work,Something else,"Books / Physical media;Colleague;On the job training;Other online resources (e.g., videos, blogs, forum, online community);Online Courses or Certification;Friend or family member","Technical documentation;Blogs;Books;Written Tutorials;Stack Overflow;Coding sessions (live or recorded);Social Media;Video-based Online Courses;Written-based Online Courses;AI;Certification videos;Online challenges (e.g., daily or weekly coding challenges);Auditory material (e.g., podcasts)",API document(s) and/or SDK document(s);User guides or README files found in the source repository;First-party knowledge base;Traditional public search engine,8,6,"Developer, full-stack",20 to 99 employees,I have a great deal of influence,Ask developers I know/work with;Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2 Crowd;Research companies that have advertised on sites I visit;Research companies that have emailed me,Is ready-to-go but also customizable for growth and targeted use cases,APIs;Customization;Integrated developer community;Quality support system;Reputation for quality and excellence;Frequent updates to features;Connected to an open source project,Italy,EUR European Euro,NA,C;C#;Dart;HTML/CSS;Java;JavaScript;Lua;PHP;PowerShell;Python;Scala;SQL;TypeScript,C;C#;Dart;GDScript;HTML/CSS;Java;JavaScript;Lua;PHP;PowerShell;Python;Scala;SQL;TypeScript;Zig,C;C#;Dart;HTML/CSS;Java;JavaScript;Lua;PHP;PowerShell;Python;Scala;SQL;TypeScript,PostgreSQL;Redis;SQLite,Cassandra;PostgreSQL;Redis;SQLite,PostgreSQL;Redis;SQLite,Hetzner,Hetzner,Hetzner,Express;jQuery;Node.js;Svelte;WordPress,Express;jQuery;Node.js;Solid.js;Svelte;WordPress,Express;jQuery;Node.js;Svelte;WordPress,Arduino;CMake;GNU GCC;LLVM's Clang;MSVC;Rasberry Pi,Arduino;CMake;GNU GCC;LLVM's Clang;MSVC;Rasberry Pi,Arduino;CMake;GNU GCC;LLVM's Clang;MSVC;Rasberry Pi,Keras;OpenCL;Opencv;OpenGL;Pandas;Scikit-Learn;TensorFlow;Torch/PyTorch,Keras;OpenCL;Opencv;OpenGL;Pandas;Scikit-Learn;TensorFlow;Torch/PyTorch,Keras;OpenCL;Opencv;OpenGL;Pandas;Scikit-Learn;TensorFlow;Torch/PyTorch,Bun;Chocolatey;Docker;Godot;Gradle;Make;Maven (build tool);npm;Pacman;Pip;pnpm;Podman;Unity 3D;Unreal Engine;Visual Studio Solution;Yarn,Bun;Chocolatey;Docker;Godot;Gradle;Make;Maven (build tool);npm;Pacman;Pip;pnpm;Podman;Unity 3D;Unreal Engine;Visual Studio Solution;Yarn,Bun;Chocolatey;Docker;Godot;Gradle;Make;Maven (build tool);npm;Pacman;Pip;pnpm;Podman;Unity 3D;Unreal Engine;Visual Studio Solution;Yarn,Code::Blocks;Eclipse;Emacs;Fleet;IntelliJ IDEA;Nano;Neovim;Netbeans;Notepad++;Sublime Text;Vim;Visual Studio;Visual Studio Code,IntelliJ IDEA;Nano;Neovim;Notepad++;Vim;Visual Studio;Visual Studio Code,IntelliJ IDEA;Nano;Neovim;Notepad++;Vim;Visual Studio;Visual Studio Code,Ubuntu;Windows;Windows Subsystem for Linux (WSL),Ubuntu;Windows;Windows Subsystem for Linux (WSL),Jira;Trello,Jira;Trello,Jira;Trello,Discord;Whatsapp,Discord;Whatsapp,Discord;Whatsapp,Bing AI;ChatGPT;GitHub Copilot;Google Gemini,ChatGPT;Google Gemini,ChatGPT;Google Gemini,Stack Overflow;Stack Exchange,Multiple times per day,Yes,Less than once per month or monthly,Quickly finding code solutions;Finding reliable guidance from community-vetted answers;Learning new-to-me technology/techniques;Learning new-to-everyone technology/techniques,"No, not really",Yes,Indifferent,Speed up learning,Highly distrust,Very poor at handling complex tasks,Search for answers;Generating content or synthetic data,,Learning about a codebase;Project planning;Writing code;Documenting code;Debugging and getting help;Testing code;Committing and reviewing code;Deployment and monitoring;Predictive analytics,,Search for answers;Generating content or synthetic data,,,,No,Circulating misinformation or disinformation;Missing or incorrect attribution for sources of data;Replacing jobs without options for new employment opportunities;Biased results that do not represent diverse viewpoints;Imitating a person's likeness;Energy demand,"Don’t trust the output or answers;AI tools lack context of codebase,  internal architecture, and/or company knowledge;Lack of proper training and education on new tools;Not everyone uses them;We don’t have the right policies in place to reduce security risks;They create more work (more code/PRs to review, etc.)",Yes,Individual contributor,8,Neither agree nor disagree,Strongly agree,Disagree,Disagree,Strongly agree,Agree,Agree,Agree,Strongly disagree,3-5 times a week,10+ times a week,1-2 times a week,60-120 minutes a day,30-60 minutes a day,Amount of technical debt;Complexity of tech stack for deployment;Complexity of tech stack for build,AI-assisted technology tool(s);Continuous integration (CI) and (more often) continuous delivery,Cloud only (single or multi-cloud),A coworker,Software Development,20,50,30,50,50,30,50,50,20,Too long,Easy,NA,6
3811,I am a developer by profession,35-44 years old,"Employed, full-time",In-person,Apples,Hobby;Contribute to open-source projects;Professional development or self-paced learning from online courses,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Books / Physical media;Colleague;Other online resources (e.g., videos, blogs, forum, online community);School (i.e., University, College, etc)","Technical documentation;Blogs;Books;Written Tutorials;Stack Overflow;Social Media;Written-based Online Courses;AI;Online challenges (e.g., daily or weekly coding challenges)",API document(s) and/or SDK document(s);User guides or README files found in the source repository;First-party knowledge base;Traditional public search engine;AI-powered search/dev tool (paid),22,15,"Developer, full-stack",20 to 99 employees,I have some influence,Start a free trial;Ask developers I know/work with;Ask a generative AI tool;Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2 Crowd,Is ready-to-go but also customizable for growth and targeted use cases,APIs;Customization;Reputation for quality and excellence;Connected to an open source project,Czech Republic,CZK	Czech koruna,900000,Bash/Shell (all shells);C;C++;JavaScript;Python,C;C++;Python;Rust,C;C++;Python,NA,NA,NA,NA,NA,NA,Node.js;Vue.js,FastAPI,NA,CMake;GNU GCC;Ninja;PlatformIO,Cargo;GNU GCC;LLVM's Clang;Ninja;PlatformIO;QMake;Rasberry Pi,GNU GCC;Ninja;PlatformIO,NA,NA,NA,Docker;Make,Docker;Make,Docker;Make,Nano;Visual Studio Code,Nano;Visual Studio Code,Nano;Visual Studio Code,Ubuntu,Ubuntu,Confluence;GitHub Discussions;Jira;Markdown File,GitHub Discussions;Markdown File,GitHub Discussions;Markdown File,Mattermost;Microsoft Teams;Signal;Slack,Signal,Signal,ChatGPT;Claude;Google Gemini,ChatGPT;Claude;Google Gemini,ChatGPT;Claude;Google Gemini,Stack Overflow;Stack Exchange,Multiple times per day,Yes,Daily or almost daily,Quickly finding code solutions;Finding reliable guidance from community-vetted answers;Showcase expertise with code solutions;Engage with community by commenting on questions and answers or voting on questions and answers;Learning new-to-me technology/techniques;Learning new-to-everyone technology/techniques,"Yes, somewhat",Yes,Very favorable,Increase productivity;Greater efficiency;Speed up learning;Improve accuracy in coding,Highly distrust,Bad at handling complex tasks,Writing code;Documenting code;Debugging and getting help;Committing and reviewing code;Search for answers;Generating content or synthetic data,Learning about a codebase;Project planning;Deployment and monitoring,Testing code;Predictive analytics,Writing code;Documenting code;Debugging and getting help;Committing and reviewing code;Search for answers;Generating content or synthetic data,,,,,No,Circulating misinformation or disinformation;Missing or incorrect attribution for sources of data;Imitating a person's likeness;Energy demand,"Don’t trust the output or answers;AI tools lack context of codebase,  internal architecture, and/or company knowledge;Lack of proper training and education on new tools;Lack of executive buy-in;Not everyone uses them;We don’t have the right policies in place to reduce security risks",Yes,Individual contributor,15,Disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,1-2 times a week,1-2 times a week,1-2 times a week,60-120 minutes a day,30-60 minutes a day,Amount of technical debt,Automated testing;Observability tools;Knowledge sharing community;Continuous integration (CI) and (more often) continuous delivery,Hybrid (on-prem and cloud),Traditional public search engine,Computer Systems Design and Services,80,100,60,70,100,80,100,100,80,Too long,Easy,39091,9
3812,"I am not primarily a developer, but I write code sometimes as part of my work/studies",25-34 years old,"Employed, full-time;Student, part-time",In-person,Apples,School or academic work,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","School (i.e., University, College, etc)",NA,NA,12,5,Academic researcher,10 to 19 employees,I have some influence,Ask developers I know/work with;Research companies that have advertised on sites I visit,Is ready-to-go but also customizable for growth and targeted use cases,APIs;Customization;Integrated developer community;Reputation for quality and excellence;Frequent updates to features;Connected to an open source project,Germany,EUR European Euro,40000,C;C++;Fortran;Julia;MATLAB;PowerShell;Python,C++;Julia;MATLAB;Python,C++;Julia;MATLAB;Python,NA,NA,NA,Google Cloud;Microsoft Azure,NA,NA,WordPress,WordPress,WordPress,CMake;GNU GCC;LLVM's Clang,CMake;GNU GCC;LLVM's Clang,CMake;GNU GCC;LLVM's Clang,NA,NA,NA,Pip,Pip,Pip,Nano;Visual Studio Code,Nano;Visual Studio Code,Nano;Visual Studio Code,Android;Windows,Ubuntu,GitHub Discussions,GitHub Discussions,GitHub Discussions,Slack;Zoom,Slack;Zoom,Slack;Zoom,ChatGPT;GitHub Copilot,GitHub Copilot,GitHub Copilot,Stack Overflow;Stack Exchange,A few times per month or weekly,Yes,A few times per week,Quickly finding code solutions;Finding reliable guidance from community-vetted answers;Showcase expertise with code solutions;Engage with community by commenting on questions and answers or voting on questions and answers,"Yes, somewhat",Yes,Very favorable,Increase productivity;Greater efficiency;Speed up learning,Somewhat trust,"Good, but not great at handling complex tasks",Learning about a codebase;Writing code;Documenting code;Debugging and getting help;Search for answers,Project planning;Testing code;Committing and reviewing code;Deployment and monitoring;Predictive analytics;Generating content or synthetic data,,Learning about a codebase;Writing code;Documenting code;Debugging and getting help;Search for answers,,,,,No,Circulating misinformation or disinformation;Missing or incorrect attribution for sources of data;Energy demand,"Don’t trust the output or answers;AI tools lack context of codebase,  internal architecture, and/or company knowledge",Yes,Individual contributor,2,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly agree,Agree,Neither agree nor disagree,Agree,Agree,1-2 times a week,3-5 times a week,Never,30-60 minutes a day,Less than 15 minutes a day,Number of software tools in use;Complexity of tech stack for build,DevOps function;Automated testing;Knowledge sharing community;AI-assisted technology tool(s),Hybrid (on-prem and cloud),Traditional public search engine,Other:,20,90,0,50,80,30,80,90,0,Too long,Easy,42962,8
