ResponseId,MainBranch,Age,Employment,RemoteWork,Check,CodingActivities,EdLevel,LearnCode,LearnCodeOnline,TechDoc,YearsCode,YearsCodePro,DevType,OrgSize,PurchaseInfluence,BuyNewTool,BuildvsBuy,TechEndorse,Country,Currency,CompTotal,LanguageHaveWorkedWith,LanguageWantToWorkWith,LanguageAdmired,DatabaseHaveWorkedWith,DatabaseWantToWorkWith,DatabaseAdmired,PlatformHaveWorkedWith,PlatformWantToWorkWith,PlatformAdmired,WebframeHaveWorkedWith,WebframeWantToWorkWith,WebframeAdmired,EmbeddedHaveWorkedWith,EmbeddedWantToWorkWith,EmbeddedAdmired,MiscTechHaveWorkedWith,MiscTechWantToWorkWith,MiscTechAdmired,ToolsTechHaveWorkedWith,ToolsTechWantToWorkWith,ToolsTechAdmired,NEWCollabToolsHaveWorkedWith,NEWCollabToolsWantToWorkWith,NEWCollabToolsAdmired,OpSysPersonal use,OpSysProfessional use,OfficeStackAsyncHaveWorkedWith,OfficeStackAsyncWantToWorkWith,OfficeStackAsyncAdmired,OfficeStackSyncHaveWorkedWith,OfficeStackSyncWantToWorkWith,OfficeStackSyncAdmired,AISearchDevHaveWorkedWith,AISearchDevWantToWorkWith,AISearchDevAdmired,NEWSOSites,SOVisitFreq,SOAccount,SOPartFreq,SOHow,SOComm,AISelect,AISent,AIBen,AIAcc,AIComplex,AIToolCurrently Using,AIToolInterested in Using,AIToolNot interested in Using,AINextMuch more integrated,AINextNo change,AINextMore integrated,AINextLess integrated,AINextMuch less integrated,AIThreat,AIEthics,AIChallenges,TBranch,ICorPM,WorkExp,Knowledge_1,Knowledge_2,Knowledge_3,Knowledge_4,Knowledge_5,Knowledge_6,Knowledge_7,Knowledge_8,Knowledge_9,Frequency_1,Frequency_2,Frequency_3,TimeSearching,TimeAnswering,Frustration,ProfessionalTech,ProfessionalCloud,ProfessionalQuestion,Industry,JobSatPoints_1,JobSatPoints_4,JobSatPoints_5,JobSatPoints_6,JobSatPoints_7,JobSatPoints_8,JobSatPoints_9,JobSatPoints_10,JobSatPoints_11,SurveyLength,SurveyEase,ConvertedCompYearly,JobSat
37603,I am learning to code,35-44 years old,"Employed, full-time;Student, full-time",In-person,Apples,Hobby;School or academic work,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)","Books / Physical media;Other online resources (e.g., videos, blogs, forum, online community);School (i.e., University, College, etc);Online Courses or Certification;Coding Bootcamp",Technical documentation;Blogs;Books;Written Tutorials;Stack Overflow,API document(s) and/or SDK document(s);User guides or README files found in the source repository;Traditional public search engine,13,NA,Academic researcher,NA,NA,NA,NA,NA,India,NA,NA,C;C++;Dart;JavaScript;SQL,C;C++;Dart;JavaScript;SQL,C;C++;Dart;JavaScript;SQL,PostgreSQL,MongoDB;Oracle;PostgreSQL,PostgreSQL,Digital Ocean;Firebase,Digital Ocean;Firebase,Digital Ocean;Firebase,Express;Next.js;Node.js;React,Express;Next.js;Node.js;React,Express;Next.js;Node.js;React,Arduino;Rasberry Pi,Arduino;Rasberry Pi,Arduino;Rasberry Pi,CUDA;Pandas;Scikit-Learn;TensorFlow;Torch/PyTorch,CUDA;Pandas;Scikit-Learn;TensorFlow;Torch/PyTorch,CUDA;Pandas;Scikit-Learn;TensorFlow;Torch/PyTorch,npm;pnpm,npm;pnpm,npm;pnpm,Visual Studio Code,Visual Studio Code,Visual Studio Code,Android;Ubuntu;Windows,Android;Ubuntu;Windows,GitHub Discussions;Stack Overflow for Teams,GitHub Discussions;Stack Overflow for Teams,GitHub Discussions;Stack Overflow for Teams,Google Meet;Zoom,Google Meet;Zoom,Google Meet;Zoom,ChatGPT;Tabnine,ChatGPT;Tabnine,ChatGPT;Tabnine,Stack Overflow,Multiple times per day,Yes,I have never participated in Q&A on Stack Overflow,Quickly finding code solutions;Finding reliable guidance from community-vetted answers;Engage with community by commenting on questions and answers or voting on questions and answers,"Yes, definitely","No, and I don't plan to",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appropriate in length,Easy,NA,NA
37604,I am a developer by profession,45-54 years old,"Employed, full-time","Hybrid (some remote, some in-person)",Apples,Hobby;Professional development or self-paced learning from online courses,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Other online resources (e.g., videos, blogs, forum, online community);Online Courses or Certification",Technical documentation;Written Tutorials;Interactive tutorial;Video-based Online Courses;Certification videos,API document(s) and/or SDK document(s),24,20,"Developer, full-stack",20 to 99 employees,I have some influence,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow,Is set up to be customized and needs to be engineered into a usable product,APIs;Customization,United Kingdom of Great Britain and Northern Ireland,GBP	Pound sterling,42000,C#;HTML/CSS;JavaScript;SQL,C#;HTML/CSS;JavaScript;SQL,C#;HTML/CSS;JavaScript;SQL,Microsoft SQL Server;Oracle;SQLite,Microsoft SQL Server;SQLite,Microsoft SQL Server;SQLite,Microsoft Azure,Microsoft Azure,Microsoft Azure,ASP.NET CORE,ASP.NET CORE;Htmx,ASP.NET CORE,NA,NA,NA,.NET (5+) ,.NET (5+) ,.NET (5+) ,MSBuild;NuGet;Visual Studio Solution,MSBuild;NuGet;Visual Studio Solution,MSBuild;NuGet;Visual Studio Solution,Notepad++;Visual Studio;Visual Studio Code,Notepad++;Visual Studio;Visual Studio Code,Notepad++;Visual Studio;Visual Studio Code,Other Linux-based,Windows,Azure Devops,Azure Devops,Azure Devops,Microsoft Teams;Skype;Whatsapp,Whatsapp,Whatsapp,Visual Studio Intellicode,Visual Studio Intellicode,Visual Studio Intellicode,Stack Overflow;Stack Exchange,A few times per week,No,NA,Quickly finding code solutions;Learning new-to-me technology/techniques,"No, not really","No, and I don't plan to",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Individual contributor,21,Agree,Agree,Disagree,Neither agree nor disagree,Agree,Strongly agree,Strongly agree,Agree,Strongly disagree,1-2 times a week,3-5 times a week,1-2 times a week,30-60 minutes a day,15-30 minutes a day,Amount of technical debt;Number of software tools in use;Complexity of tech stack for deployment;Patching/updating core components;Reliability of tools/systems used in work,DevOps function;Microservices,Hybrid (on-prem and cloud),Traditional public search engine,Government,0,0,0,0,0,0,0,0,0,Appropriate in length,Difficult,53503,6
37605,I am a developer by profession,35-44 years old,"Employed, full-time","Hybrid (some remote, some in-person)",Apples,I don’t code outside of work,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Coding Bootcamp,NA,NA,5,5,"Developer, back-end",100 to 499 employees,I have little or no influence,NA,NA,NA,Sweden,SEK	Swedish krona,760000,Bash/Shell (all shells);Java;SQL,Bash/Shell (all shells);Java;SQL,Bash/Shell (all shells);Java;SQL,BigQuery;PostgreSQL;SQLite,BigQuery;PostgreSQL;SQLite,BigQuery;PostgreSQL;SQLite,Google Cloud,Google Cloud,Google Cloud,Spring Boot,Spring Boot,Spring Boot,NA,NA,NA,Spring Framework,Apache Kafka;Spring Framework,Spring Framework,Maven (build tool),Maven (build tool),Maven (build tool),IntelliJ IDEA,IntelliJ IDEA,IntelliJ IDEA,MacOS,MacOS,Confluence;Jira;Miro,Confluence;Jira;Miro,Confluence;Jira;Miro,Google Meet;Slack,Google Meet;Slack,Google Meet;Slack,ChatGPT,ChatGPT;GitHub Copilot;Google Gemini,ChatGPT,Stack Overflow,A few times per week,Yes,I have never participated in Q&A on Stack Overflow,Quickly finding code solutions;Finding reliable guidance from community-vetted answers;Learning new-to-me technology/techniques,"No, not really",Yes,Very favorable,Greater efficiency;Speed up learning;Improve accuracy in coding,Somewhat trust,"Good, but not great at handling complex tasks",Writing code;Debugging and getting help;Testing code;Search for answers,Learning about a codebase;Committing and reviewing code;Deployment and monitoring;Generating content or synthetic data,Project planning;Documenting code;Predictive analytics,Writing code;Debugging and getting help;Testing code;Search for answers,,,,,No,Circulating misinformation or disinformation;Missing or incorrect attribution for sources of data,"AI tools lack context of codebase,  internal architecture, and/or company knowledge;We don’t have the right policies in place to reduce security risks",Yes,Individual contributor,11,Strongly agree,Strongly disagree,Agree,Disagree,Neither agree nor disagree,Disagree,Strongly agree,Disagree,Strongly disagree,1-2 times a week,1-2 times a week,6-10 times a week,15-30 minutes a day,Less than 15 minutes a day,None of these,DevOps function;Observability tools;Microservices;Developer portal or other central places to find tools/services;Continuous integration (CI) and (more often) continuous delivery,Cloud only (single or multi-cloud),Traditional public search engine,Banking/Financial Services,0,0,5,20,15,20,10,20,10,Appropriate in length,Easy,72492,10
37606,I am a developer by profession,25-34 years old,"Employed, full-time","Hybrid (some remote, some in-person)",Apples,Professional development or self-paced learning from online courses,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Colleague;Other online resources (e.g., videos, blogs, forum, online community);Online Courses or Certification;Coding Bootcamp","Technical documentation;Blogs;Books;Written Tutorials;Stack Overflow;Coding sessions (live or recorded);Social Media;How-to videos;Interactive tutorial;Video-based Online Courses;Certification videos;Auditory material (e.g., podcasts)",API document(s) and/or SDK document(s);User guides or README files found in the source repository;First-party knowledge base;Traditional public search engine;AI-powered search/dev tool (paid),18,11,"Developer, full-stack",20 to 99 employees,I have a great deal of influence,Start a free trial;Ask developers I know/work with;Ask a generative AI tool;Visit developer communities like Stack Overflow,Is set up to be customized and needs to be engineered into a usable product,APIs;Customization;Integrated developer community;Quality support system;Reputation for quality and excellence;Frequent updates to features;Connected to an open source project,Ireland,EUR European Euro,110000,HTML/CSS;JavaScript;Python;SQL;TypeScript,HTML/CSS;JavaScript;SQL;TypeScript,HTML/CSS;JavaScript;SQL;TypeScript,BigQuery;Elasticsearch;Microsoft SQL Server,Dynamodb;Elasticsearch;MongoDB;PostgreSQL;Redis,Elasticsearch,Amazon Web Services (AWS);Google Cloud;Microsoft Azure,Amazon Web Services (AWS),Amazon Web Services (AWS),Next.js;Node.js;React,Deno;Express;Next.js;Node.js;React,Next.js;Node.js;React,NA,NA,NA,Apache Kafka,Apache Kafka;RabbitMQ;React Native,Apache Kafka,APT;npm;Pip;pnpm;Terraform,APT;Docker;Homebrew;Kubernetes;pnpm;Terraform,APT;pnpm;Terraform,Visual Studio Code,Neovim;Visual Studio Code;VSCodium;Xcode,Visual Studio Code,MacOS;Windows;Windows Subsystem for Linux (WSL),MacOS;Windows Subsystem for Linux (WSL),Azure Devops;Confluence;GitHub Discussions;Markdown File;Trello,Azure Devops;Confluence;GitHub Discussions;Markdown File;Trello,Azure Devops;Confluence;GitHub Discussions;Markdown File;Trello,Microsoft Teams;Whatsapp,Microsoft Teams;Whatsapp,Microsoft Teams;Whatsapp,GitHub Copilot,GitHub Copilot,GitHub Copilot,Stack Overflow,Multiple times per day,Yes,I have never participated in Q&A on Stack Overflow,Quickly finding code solutions;Finding reliable guidance from community-vetted answers;Learning new-to-me technology/techniques;Learning new-to-everyone technology/techniques,"Yes, somewhat",Yes,Very favorable,Increase productivity;Greater efficiency;Speed up learning;Improve accuracy in coding;Make workload more manageable,Neither trust nor distrust,"Good, but not great at handling complex tasks",Writing code;Documenting code;Debugging and getting help;Testing code;Search for answers;Generating content or synthetic data,Learning about a codebase;Project planning;Committing and reviewing code;Deployment and monitoring;Predictive analytics,,Writing code;Documenting code;Debugging and getting help;Testing code;Search for answers;Generating content or synthetic data,,,,,No,Circulating misinformation or disinformation;Missing or incorrect attribution for sources of data;Biased results that do not represent diverse viewpoints;Energy demand,Don’t trust the output or answers;Not everyone uses them;We don’t have the right policies in place to reduce security risks,Yes,Individual contributor,11,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly agree,Never,1-2 times a week,Never,Over 120 minutes a day,15-30 minutes a day,Amount of technical debt;Tracking my work;Showing my contributions;Complexity of tech stack for deployment;Complexity of tech stack for build;Maintaining security of code being produced;Maintaining security of systems/platforms used in work,AI-assisted technology tool(s);Developer portal or other central places to find tools/services;Continuous integration (CI) and (more often) continuous delivery;Innersource initiative,Cloud only (single or multi-cloud),Traditional public search engine,Energy,100,0,100,100,100,100,100,100,50,Too long,Easy,118147,8
37607,I am a developer by profession,25-34 years old,"Employed, full-time","Hybrid (some remote, some in-person)",Apples,Hobby;Contribute to open-source projects;Bootstrapping a business,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Books / Physical media;Other online resources (e.g., videos, blogs, forum, online community)","Technical documentation;Blogs;Books;Written Tutorials;Stack Overflow;Social Media;AI;Online challenges (e.g., daily or weekly coding challenges)",API document(s) and/or SDK document(s);User guides or README files found in the source repository;First-party knowledge base;Traditional public search engine,18,12,"Developer, full-stack",20 to 99 employees,I have a great deal of influence,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2 Crowd;Research companies that have advertised on sites I visit;Research companies that have emailed me,Is ready-to-go but also customizable for growth and targeted use cases,APIs;Integrated developer community;Reputation for quality and excellence;Connected to an open source project,United Kingdom of Great Britain and Northern Ireland,GBP	Pound sterling,150000,Bash/Shell (all shells);C;C++;HTML/CSS;JavaScript;Lua;Rust;SQL;TypeScript,Rust;TypeScript,Rust;TypeScript,BigQuery;Cloud Firestore;Firebase Realtime Database;PostgreSQL;Redis;SQLite;Supabase,BigQuery;Clickhouse;Cloud Firestore;Firebase Realtime Database;PostgreSQL;Redis;SQLite,BigQuery;Cloud Firestore;Firebase Realtime Database;PostgreSQL;Redis;SQLite,Amazon Web Services (AWS);Cloudflare;Digital Ocean;Firebase;Google Cloud;Supabase;Vercel,Amazon Web Services (AWS);Cloudflare;Firebase;Google Cloud,Amazon Web Services (AWS);Cloudflare;Firebase;Google Cloud,Astro;Deno;Next.js;Node.js;React;Solid.js;Svelte,Node.js;React,Node.js;React,CMake;Cargo;ZMK,ZMK,ZMK,NumPy;Pandas;RabbitMQ;React Native;TensorFlow;Torch/PyTorch,Apache Kafka;React Native;TensorFlow;Torch/PyTorch,React Native;TensorFlow;Torch/PyTorch,Bun;Docker;Homebrew;Kubernetes;Make;npm;Pip;pnpm;Pulumi;Terraform;Vite;Webpack;Yarn,Bun;Docker;Homebrew;Kubernetes;npm;Vite,Bun;Docker;Homebrew;Kubernetes;npm;Vite,Helix;Neovim;Visual Studio Code,Neovim,Neovim,Android;MacOS;Windows,MacOS,Clickup;Confluence;GitHub Discussions;Jira;Linear;Markdown File;Miro;Monday.com;Notion;Obsidian;Trello,Linear;Markdown File;Obsidian,Linear;Markdown File;Obsidian,Discord;Google Meet;Ringcentral;Slack;Telegram;Whatsapp;Zoom,Google Meet;Telegram,Google Meet;Telegram,ChatGPT;Codeium;GitHub Copilot;Google Gemini;Perplexity AI;Tabnine,ChatGPT,ChatGPT,Stack Overflow;Stack Exchange,A few times per week,Yes,I have never participated in Q&A on Stack Overflow,Quickly finding code solutions;Finding reliable guidance from community-vetted answers,"No, not really",Yes,Indifferent,Speed up learning,Highly distrust,Very poor at handling complex tasks,Project planning;Search for answers;Generating content or synthetic data,Learning about a codebase;Writing code;Documenting code;Debugging and getting help;Testing code;Predictive analytics,Committing and reviewing code;Deployment and monitoring,,,Project planning;Search for answers;Generating content or synthetic data,,,No,Circulating misinformation or disinformation;Missing or incorrect attribution for sources of data;Replacing jobs without options for new employment opportunities;Biased results that do not represent diverse viewpoints,"Don’t trust the output or answers;AI tools lack context of codebase,  internal architecture, and/or company knowledge;We don’t have the right policies in place to reduce security risks",No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appropriate in length,Easy,191082,NA
37608,I am a developer by profession,25-34 years old,"Employed, full-time;Independent contractor, freelancer, or self-employed",Remote,Apples,Hobby;Freelance/contract work,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Books / Physical media;Colleague;On the job training;Other online resources (e.g., videos, blogs, forum, online community);School (i.e., University, College, etc);Online Courses or Certification;Coding Bootcamp;Friend or family member","Technical documentation;Blogs;Books;Stack Overflow;Social Media;How-to videos;Interactive tutorial;Video-based Online Courses;Written-based Online Courses;Certification videos;Online challenges (e.g., daily or weekly coding challenges)",API document(s) and/or SDK document(s);Traditional public search engine,11,7,"Developer, full-stack",NA,NA,NA,NA,NA,India,INR	Indian rupee,NA,HTML/CSS;JavaScript;PHP,HTML/CSS;JavaScript;PHP,HTML/CSS;JavaScript;PHP,MySQL,MySQL,MySQL,NA,NA,NA,jQuery;Vue.js,jQuery;Vue.js,jQuery;Vue.js,NA,NA,NA,NA,NA,NA,NA,NA,NA,Notepad++;Sublime Text;Visual Studio Code,Notepad++;Sublime Text;Visual Studio Code,Notepad++;Sublime Text;Visual Studio Code,Windows,Windows,Jira,Jira,Jira,Discord;Google Meet;Telegram,Discord;Google Meet;Telegram,Discord;Google Meet;Telegram,ChatGPT,ChatGPT,ChatGPT,Stack Overflow;Stack Exchange,A few times per month or weekly,Not sure/can't remember,NA,Quickly finding code solutions,Neutral,"No, and I don't plan to",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Too long,Easy,NA,NA
37609,"I am not primarily a developer, but I write code sometimes as part of my work/studies",25-34 years old,"Employed, full-time","Hybrid (some remote, some in-person)",Apples,Hobby;Contribute to open-source projects;Professional development or self-paced learning from online courses,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Other (please specify):,NA,NA,18,6,DevOps specialist,20 to 99 employees,I have some influence,Start a free trial;Ask developers I know/work with;Ask a generative AI tool;Visit developer communities like Stack Overflow,Is ready-to-go but also customizable for growth and targeted use cases,APIs;Customization;Reputation for quality and excellence;Connected to an open source project,Sweden,SEK	Swedish krona,725000,Bash/Shell (all shells);Go;Lua;Python;Rust;SQL;TypeScript,Bash/Shell (all shells);C#;Lua;Python;Rust;SQL;TypeScript,Bash/Shell (all shells);Lua;Python;Rust;SQL;TypeScript,Elasticsearch;PostgreSQL;Redis;SQLite,PostgreSQL;SQLite;Supabase,PostgreSQL;SQLite,Amazon Web Services (AWS);Cloudflare;Microsoft Azure,Amazon Web Services (AWS);Cloudflare;Colocation;Microsoft Azure;Supabase,Amazon Web Services (AWS);Cloudflare;Microsoft Azure,NA,NA,NA,CMake;GNU GCC;LLVM's Clang,NA,NA,Ruff,.NET (5+) ;Flutter;Opencv;Qt;RabbitMQ;Ruff,Ruff,Ansible;Docker;Kubernetes;Make;Nix;Pip;Podman;Terraform;Yarn,Docker;Kubernetes;Nix;Terraform,Docker;Kubernetes;Nix;Terraform,Neovim;Visual Studio Code;VSCodium,Helix;Neovim;Spyder,Neovim,Android;Other Linux-based;Other (please specify):,Android;Other Linux-based;Other (please specify):,Notion,Notion;Obsidian,Notion,Google Meet;Slack,NA,NA,ChatGPT;GitHub Copilot;Google Gemini,ChatGPT;GitHub Copilot,ChatGPT;GitHub Copilot,Stack Overflow;Stack Exchange,A few times per week,Yes,Less than once per month or monthly,Quickly finding code solutions;Finding reliable guidance from community-vetted answers,"No, not really",Yes,Very favorable,Increase productivity;Speed up learning,Somewhat distrust,Bad at handling complex tasks,Writing code;Documenting code;Debugging and getting help;Search for answers,Learning about a codebase;Project planning;Testing code;Committing and reviewing code;Generating content or synthetic data,Deployment and monitoring;Predictive analytics;Other (please specify):,Search for answers,,Writing code;Documenting code;Debugging and getting help,,,No,Circulating misinformation or disinformation;Biased results that do not represent diverse viewpoints;Other (please specify):,Other (please specify):,Yes,Individual contributor,10,Agree,Strongly agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Strongly agree,1-2 times a week,3-5 times a week,10+ times a week,30-60 minutes a day,30-60 minutes a day,Amount of technical debt;Tracking my work;Showing my contributions;Complexity of tech stack for deployment;Patching/updating core components;Reliability of tools/systems used in work,DevOps function;Observability tools;Continuous integration (CI) and (more often) continuous delivery,Cloud only (single or multi-cloud),Other:,Software Development,20,20,0,20,0,0,10,10,20,Appropriate in length,Easy,69153,7
37610,I am a developer by profession,18-24 years old,"Employed, full-time",In-person,Apples,Freelance/contract work,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)","Other online resources (e.g., videos, blogs, forum, online community)","Technical documentation;How-to videos;Online challenges (e.g., daily or weekly coding challenges)",API document(s) and/or SDK document(s);Traditional public search engine,7,7,"Developer, back-end",100 to 499 employees,I have little or no influence,Start a free trial,Is set up to be customized and needs to be engineered into a usable product,APIs;Customization;Integrated developer community,India,INR	Indian rupee,550000,Bash/Shell (all shells);C#;C++;HTML/CSS;JavaScript,C#;HTML/CSS;JavaScript,C#;HTML/CSS;JavaScript,Cloud Firestore;Microsoft SQL Server,Cloud Firestore;Supabase,Cloud Firestore,Firebase,Firebase,Firebase,ASP.NET;ASP.NET CORE;Next.js;Node.js;React,ASP.NET CORE;React,ASP.NET CORE;React,NA,NA,NA,.NET Framework (1.0 - 4.8),.NET Framework (1.0 - 4.8),.NET Framework (1.0 - 4.8),npm,npm,npm,Android Studio;Visual Studio;Visual Studio Code,Visual Studio;Visual Studio Code,Visual Studio;Visual Studio Code,Windows,Windows,NA,NA,NA,Skype,Skype,Skype,Tabnine,GitHub Copilot;Tabnine,Tabnine,Stack Overflow,A few times per month or weekly,Yes,Less than once per month or monthly,Quickly finding code solutions;Finding reliable guidance from community-vetted answers,"Yes, definitely","No, but I plan to soon",Indifferent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,Circulating misinformation or disinformation;Biased results that do not represent diverse viewpoints;Imitating a person's likeness,Don’t trust the output or answers,Yes,Individual contributor,1,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Neither agree nor disagree,Disagree,1-2 times a week,10+ times a week,1-2 times a week,30-60 minutes a day,30-60 minutes a day,Reliability of tools/systems used in work,Microservices,Hybrid (on-prem and cloud),A coworker,Fintech,90,90,10,70,70,20,1,2,1,Too long,Neither easy nor difficult,6580,4
37611,I am a developer by profession,35-44 years old,"Employed, full-time;Independent contractor, freelancer, or self-employed",Remote,Apples,I don’t code outside of work,Primary/elementary school,"Books / Physical media;Other online resources (e.g., videos, blogs, forum, online community);Online Courses or Certification",Technical documentation;Books;Written Tutorials;Stack Overflow;Social Media;Video-based Online Courses;Certification videos,API document(s) and/or SDK document(s);User guides or README files found in the source repository;First-party knowledge base;Traditional public search engine;AI-powered search/dev tool (free);AI-powered search/dev tool (paid),28,22,"Developer, back-end",2 to 9 employees,I have a great deal of influence,Start a free trial;Read ratings or reviews on third party sites like G2 Crowd,Out-of-the-box is ready to go with little need for customization,APIs;Customization,Ukraine,USD	United States dollar,60000,C;Go;Java;JavaScript;Lisp;Lua;PHP;R;SQL,Rust,NA,Clickhouse;PostgreSQL;Redis,NA,NA,NA,NA,NA,NA,NA,NA,Arduino;CMake;PlatformIO,NA,NA,NA,NA,NA,Docker;Make,NA,NA,CLion;DataGrip;Goland;IntelliJ IDEA;RStudio,NA,NA,Other (please specify):,,Clickup;Notion,NA,NA,Slack;Telegram,NA,NA,ChatGPT;WolframAlpha,NA,NA,Stack Overflow;Stack Exchange,A few times per month or weekly,Yes,Less than once per month or monthly,Finding reliable guidance from community-vetted answers;Showcase expertise with code solutions;Engage with community by commenting on questions and answers or voting on questions and answers,Neutral,Yes,Indifferent,Increase productivity;Speed up learning,Somewhat distrust,Bad at handling complex tasks,Writing code;Predictive analytics;Search for answers,,Learning about a codebase;Project planning;Documenting code;Debugging and getting help;Testing code;Committing and reviewing code;Deployment and monitoring;Generating content or synthetic data,Search for answers,,Writing code;Predictive analytics,,,No,Missing or incorrect attribution for sources of data,"Don’t trust the output or answers;AI tools lack context of codebase,  internal architecture, and/or company knowledge",No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appropriate in length,Easy,60000,NA
37612,I am a developer by profession,45-54 years old,"Employed, full-time;Independent contractor, freelancer, or self-employed",Remote,Apples,Hobby;Contribute to open-source projects;Professional development or self-paced learning from online courses,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)","Books / Physical media;On the job training;Other online resources (e.g., videos, blogs, forum, online community);Online Courses or Certification","Technical documentation;Blogs;Books;Written Tutorials;Stack Overflow;Social Media;How-to videos;Interactive tutorial;Auditory material (e.g., podcasts)",API document(s) and/or SDK document(s);User guides or README files found in the source repository;Traditional public search engine;AI-powered search/dev tool (free),25,20,Blockchain,"Just me - I am a freelancer, sole proprietor, etc.",I have a great deal of influence,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow,Is ready-to-go but also customizable for growth and targeted use cases,Customization;Reputation for quality and excellence;Connected to an open source project,United Kingdom of Great Britain and Northern Ireland,GBP	Pound sterling,120000,Bash/Shell (all shells);Haskell;OCaml;Python,Bash/Shell (all shells);Haskell;OCaml;Python;Rust,Bash/Shell (all shells);Haskell;OCaml;Python,NA,NA,NA,Cloudflare;Hetzner,Cloudflare;Hetzner,Cloudflare;Hetzner,NA,NA,NA,GNU GCC;LLVM's Clang,GNU GCC;LLVM's Clang,GNU GCC;LLVM's Clang,NumPy;Pandas,NumPy;Pandas,NumPy;Pandas,Docker;Make;Nix;pnpm,Docker;Make;Nix;pnpm,Docker;Make;Nix;pnpm,Emacs;IPython;Jupyter Notebook/JupyterLab,Emacs;IPython;Jupyter Notebook/JupyterLab,Emacs;IPython;Jupyter Notebook/JupyterLab,Ubuntu,Ubuntu,Notion,Notion,Notion,Discord;Google Meet;Slack;Telegram,Discord;Google Meet;Slack;Telegram,Discord;Google Meet;Slack;Telegram,ChatGPT;Claude,ChatGPT;Claude,ChatGPT;Claude,Stack Overflow;Stack Exchange,A few times per week,Not sure/can't remember,NA,Quickly finding code solutions;Finding reliable guidance from community-vetted answers,"No, not really",Yes,Favorable,Greater efficiency;Speed up learning;Other (please specify):,Neither trust nor distrust,Bad at handling complex tasks,Writing code;Search for answers;Generating content or synthetic data,Learning about a codebase;Documenting code;Debugging and getting help;Testing code;Predictive analytics,Project planning;Committing and reviewing code;Deployment and monitoring,Search for answers;Generating content or synthetic data,,Writing code,,,No,Circulating misinformation or disinformation;Biased results that do not represent diverse viewpoints;Imitating a person's likeness,"Don’t trust the output or answers;They create more work (more code/PRs to review, etc.)",Yes,Individual contributor,25,Strongly agree,Neither agree nor disagree,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,1-2 times a week,1-2 times a week,Never,NA,30-60 minutes a day,Amount of technical debt;Complexity of tech stack for deployment;Complexity of tech stack for build,Automated testing;AI-assisted technology tool(s);Continuous integration (CI) and (more often) continuous delivery,Cloud only (single or multi-cloud),A coworker,Software Development,0,40,0,0,40,20,0,0,0,Appropriate in length,Neither easy nor difficult,152865,9
