ResponseId,MainBranch,Age,Employment,RemoteWork,Check,CodingActivities,EdLevel,LearnCode,LearnCodeOnline,TechDoc,YearsCode,YearsCodePro,DevType,OrgSize,PurchaseInfluence,BuyNewTool,BuildvsBuy,TechEndorse,Country,Currency,CompTotal,LanguageHaveWorkedWith,LanguageWantToWorkWith,LanguageAdmired,DatabaseHaveWorkedWith,DatabaseWantToWorkWith,DatabaseAdmired,PlatformHaveWorkedWith,PlatformWantToWorkWith,PlatformAdmired,WebframeHaveWorkedWith,WebframeWantToWorkWith,WebframeAdmired,EmbeddedHaveWorkedWith,EmbeddedWantToWorkWith,EmbeddedAdmired,MiscTechHaveWorkedWith,MiscTechWantToWorkWith,MiscTechAdmired,ToolsTechHaveWorkedWith,ToolsTechWantToWorkWith,ToolsTechAdmired,NEWCollabToolsHaveWorkedWith,NEWCollabToolsWantToWorkWith,NEWCollabToolsAdmired,OpSysPersonal use,OpSysProfessional use,OfficeStackAsyncHaveWorkedWith,OfficeStackAsyncWantToWorkWith,OfficeStackAsyncAdmired,OfficeStackSyncHaveWorkedWith,OfficeStackSyncWantToWorkWith,OfficeStackSyncAdmired,AISearchDevHaveWorkedWith,AISearchDevWantToWorkWith,AISearchDevAdmired,NEWSOSites,SOVisitFreq,SOAccount,SOPartFreq,SOHow,SOComm,AISelect,AISent,AIBen,AIAcc,AIComplex,AIToolCurrently Using,AIToolInterested in Using,AIToolNot interested in Using,AINextMuch more integrated,AINextNo change,AINextMore integrated,AINextLess integrated,AINextMuch less integrated,AIThreat,AIEthics,AIChallenges,TBranch,ICorPM,WorkExp,Knowledge_1,Knowledge_2,Knowledge_3,Knowledge_4,Knowledge_5,Knowledge_6,Knowledge_7,Knowledge_8,Knowledge_9,Frequency_1,Frequency_2,Frequency_3,TimeSearching,TimeAnswering,Frustration,ProfessionalTech,ProfessionalCloud,ProfessionalQuestion,Industry,JobSatPoints_1,JobSatPoints_4,JobSatPoints_5,JobSatPoints_6,JobSatPoints_7,JobSatPoints_8,JobSatPoints_9,JobSatPoints_10,JobSatPoints_11,SurveyLength,SurveyEase,ConvertedCompYearly,JobSat
18736,I am a developer by profession,18-24 years old,"Employed, full-time;Student, part-time",In-person,Apples,Hobby;School or academic work,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","On the job training;Other online resources (e.g., videos, blogs, forum, online community);School (i.e., University, College, etc);Online Courses or Certification",Technical documentation;Stack Overflow;How-to videos;Interactive tutorial;Video-based Online Courses;AI,API document(s) and/or SDK document(s);User guides or README files found in the source repository;First-party knowledge base;Traditional public search engine;AI-powered search/dev tool (free),7,1,"Developer, desktop or enterprise applications",100 to 499 employees,I have some influence,Start a free trial;Ask developers I know/work with;Ask a generative AI tool;Visit developer communities like Stack Overflow,Is ready-to-go but also customizable for growth and targeted use cases,APIs;Customization;Reputation for quality and excellence,France,EUR European Euro,35500,Bash/Shell (all shells);C#;Dart;HTML/CSS;JavaScript;Python;SQL;TypeScript,C;C#;C++;Dart;GDScript;HTML/CSS;JavaScript;Python;TypeScript,C#;Dart;HTML/CSS;JavaScript;Python;TypeScript,MariaDB;MongoDB;MySQL;RavenDB;SQLite,MongoDB;RavenDB,MongoDB;RavenDB,Vercel,Vercel,Vercel,ASP.NET;ASP.NET CORE;Express;NestJS;Next.js;Node.js;React;Vue.js;WordPress,Deno;Express;NestJS;Next.js;Node.js;Vue.js,Express;NestJS;Next.js;Node.js;Vue.js,CMake,NA,NA,.NET Framework (1.0 - 4.8);Electron;Flutter;NumPy,.NET (5+) ;.NET MAUI;Flutter,Flutter,Docker;Gradle;Maven (build tool);npm;NuGet;Unreal Engine;Visual Studio Solution;Vite;Webpack;Yarn,Docker;Godot;Gradle;npm,Docker;Gradle;npm,Android Studio;Emacs;Jupyter Notebook/JupyterLab;Nano;Notepad++;PyCharm;Rider;Visual Studio;Visual Studio Code,Android Studio;Emacs;Notepad++;Rider;Visual Studio Code,Android Studio;Emacs;Notepad++;Rider;Visual Studio Code,Android;Debian;Fedora,Windows,Doxygen;GitHub Discussions;Jira;Markdown File;Miro;Obsidian;Trello,GitHub Discussions;Jira;Markdown File;Obsidian;Trello,GitHub Discussions;Jira;Markdown File;Obsidian;Trello,Discord;Mattermost;Microsoft Teams;Signal;Whatsapp,Discord;Microsoft Teams;Signal,Discord;Microsoft Teams;Signal,ChatGPT;Google Gemini,NA,NA,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,Less than once per month or monthly,Quickly finding code solutions;Finding reliable guidance from community-vetted answers;Showcase expertise with code solutions;Learning new-to-me technology/techniques,"Yes, somewhat","No, and I don't plan to",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Individual contributor,2,Agree,Agree,Disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Strongly agree,1-2 times a week,3-5 times a week,6-10 times a week,60-120 minutes a day,30-60 minutes a day,Amount of technical debt;Number of software tools in use;Complexity of tech stack for deployment;Complexity of tech stack for build;Patching/updating core components;Maintaining security of systems/platforms used in work,DevOps function;Automated testing;Developer portal or other central places to find tools/services;Continuous integration (CI) and (more often) continuous delivery,Hybrid (on-prem and cloud),Traditional public search engine,Manufacturing,20,0,0,20,10,40,0,5,5,Appropriate in length,Easy,38129,6
18737,I am a developer by profession,18-24 years old,"Employed, full-time","Hybrid (some remote, some in-person)",Apples,Hobby;Professional development or self-paced learning from online courses,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Books / Physical media;Colleague;On the job training;Other online resources (e.g., videos, blogs, forum, online community);School (i.e., University, College, etc)","Technical documentation;Blogs;Books;Written Tutorials;Stack Overflow;How-to videos;Video-based Online Courses;Online challenges (e.g., daily or weekly coding challenges)",User guides or README files found in the source repository;Traditional public search engine,7,2,"Developer, back-end","1,000 to 4,999 employees",I have some influence,Ask developers I know/work with;Visit developer communities like Stack Overflow,Is ready-to-go but also customizable for growth and targeted use cases,NA,United Kingdom of Great Britain and Northern Ireland,GBP	Pound sterling,70000,C++;Go;Python;Rust,Python;Rust,Python;Rust,Clickhouse;PostgreSQL,NA,NA,NA,NA,NA,NA,NA,NA,CMake,NA,NA,NumPy;Pandas;TensorFlow,Pandas,Pandas,Docker;Homebrew;Kubernetes;Pip,Docker;Homebrew;Kubernetes;Pip,Docker;Homebrew;Kubernetes;Pip,Jupyter Notebook/JupyterLab;PyCharm;Visual Studio Code,Jupyter Notebook/JupyterLab;PyCharm;Visual Studio Code,Jupyter Notebook/JupyterLab;PyCharm;Visual Studio Code,MacOS;Windows,MacOS,Azure Devops;Confluence;Obsidian,Obsidian,Obsidian,Google Chat;Google Meet;Microsoft Teams;Skype;Zoom,Google Meet,Google Meet,ChatGPT;GitHub Copilot,ChatGPT,ChatGPT,Stack Overflow;Stack Exchange;Stack Overflow Blog or Podcast,A few times per week,Not sure/can't remember,NA,Quickly finding code solutions;Learning new-to-me technology/techniques,Neutral,"No, and I don't plan to",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Individual contributor,2,Agree,Agree,Agree,Neither agree nor disagree,Agree,Disagree,Agree,Agree,Neither agree nor disagree,1-2 times a week,1-2 times a week,1-2 times a week,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,Appropriate in length,Neither easy nor difficult,89172,8
18738,"I am not primarily a developer, but I write code sometimes as part of my work/studies",35-44 years old,"Employed, full-time","Hybrid (some remote, some in-person)",Apples,Hobby,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Books / Physical media;On the job training;Other online resources (e.g., videos, blogs, forum, online community);School (i.e., University, College, etc);Online Courses or Certification","Stack Overflow;How-to videos;Interactive tutorial;Video-based Online Courses;Written-based Online Courses;Online challenges (e.g., daily or weekly coding challenges)",NA,22,16,Research & Development role,"5,000 to 9,999 employees",I have some influence,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow,Is ready-to-go but also customizable for growth and targeted use cases,APIs;Customization;Integrated developer community;Reputation for quality and excellence,United States of America,USD	United States dollar,165000,HTML/CSS;JavaScript;Python;SQL;TypeScript,Go;Perl;R;Rust,NA,MariaDB;MongoDB;MySQL;PostgreSQL;Redis;SQLite,NA,NA,Amazon Web Services (AWS);Google Cloud;IBM Cloud Or Watson;Microsoft Azure,NA,NA,Express;FastAPI;Flask;jQuery;Node.js;React,NA,NA,NA,NA,NA,NumPy;Pandas,Electron,NA,Docker;Homebrew;npm;Pip,NA,NA,Vim;Visual Studio Code,NA,NA,MacOS,Android;MacOS;Red Hat;Ubuntu;Windows,Confluence;Jira,NA,NA,Microsoft Teams;Slack;Zoom,NA,NA,ChatGPT,NA,NA,Stack Overflow;Stack Exchange,A few times per week,Yes,Less than once per month or monthly,Quickly finding code solutions;Finding reliable guidance from community-vetted answers,"Yes, somewhat","No, and I don't plan to",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Individual contributor,15,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,1-2 times a week,3-5 times a week,1-2 times a week,30-60 minutes a day,30-60 minutes a day,Number of software tools in use;Tracking my work;Showing my contributions;Maintaining security of code being produced;Maintaining security of systems/platforms used in work,DevOps function;Knowledge sharing community;Developer portal or other central places to find tools/services;Continuous integration (CI) and (more often) continuous delivery,Hybrid (on-prem and cloud),A coworker,Government,10,10,10,20,10,10,10,10,10,Appropriate in length,Neither easy nor difficult,165000,7
18739,I am a developer by profession,25-34 years old,"Employed, full-time","Hybrid (some remote, some in-person)",Apples,Hobby;Bootstrapping a business;Professional development or self-paced learning from online courses,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Books / Physical media;On the job training;Online Courses or Certification;Other (please specify):,NA,NA,14,10,"Developer, full-stack","1,000 to 4,999 employees",I have some influence,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow;Research companies that have advertised on sites I visit,Is ready-to-go but also customizable for growth and targeted use cases,APIs;Customization;Reputation for quality and excellence;Frequent updates to features,Finland,EUR European Euro,73000,Go;TypeScript,Go;Kotlin,Go,Dynamodb;MongoDB;PostgreSQL,MongoDB;PostgreSQL,MongoDB;PostgreSQL,Amazon Web Services (AWS);Hetzner;Microsoft Azure,Hetzner;Microsoft Azure,Hetzner;Microsoft Azure,Express;Next.js;Node.js;React;Spring Boot;Strapi,Next.js;React;Spring Boot;Svelte;Vue.js,Next.js;React;Spring Boot,NA,NA,NA,Spring Framework,Spring Framework,Spring Framework,Docker;Gradle;npm;Webpack;Yarn,Docker;npm;Webpack,Docker;npm;Webpack,IntelliJ IDEA;Visual Studio Code,Visual Studio Code,Visual Studio Code,Ubuntu;Windows;Windows Subsystem for Linux (WSL),MacOS;Windows;Windows Subsystem for Linux (WSL),Azure Devops;Markdown File;Wikis,NA,NA,Microsoft Teams;Slack,Slack,Slack,ChatGPT;GitHub Copilot,ChatGPT,ChatGPT,Stack Overflow,Less than once per month or monthly,Not sure/can't remember,NA,Finding reliable guidance from community-vetted answers,"No, not really",Yes,Favorable,Increase productivity;Greater efficiency;Improve accuracy in coding,Somewhat distrust,"Good, but not great at handling complex tasks",Project planning;Debugging and getting help;Committing and reviewing code;Search for answers;Generating content or synthetic data,Documenting code;Testing code;Deployment and monitoring;Predictive analytics,Learning about a codebase,,Committing and reviewing code;Search for answers,Project planning;Debugging and getting help;Generating content or synthetic data,,,No,Circulating misinformation or disinformation;Missing or incorrect attribution for sources of data;Energy demand;Other (please specify):,"Don’t trust the output or answers;AI tools lack context of codebase,  internal architecture, and/or company knowledge",Yes,Individual contributor,10,Agree,Disagree,Agree,Agree,Agree,Disagree,Neither agree nor disagree,Agree,Disagree,1-2 times a week,1-2 times a week,1-2 times a week,30-60 minutes a day,15-30 minutes a day,Amount of technical debt,DevOps function;Automated testing;Observability tools;Knowledge sharing community;AI-assisted technology tool(s);Microservices;Developer portal or other central places to find tools/services;Continuous integration (CI) and (more often) continuous delivery;Innersource initiative,Hybrid (on-prem and cloud),A coworker,Software Development,0,0,0,40,30,30,0,0,0,Appropriate in length,Neither easy nor difficult,78407,9
18740,I am a developer by profession,65 years or older,"Independent contractor, freelancer, or self-employed",Remote,Apples,I don’t code outside of work,Some college/university study without earning a degree,"Books / Physical media;Colleague;On the job training;Other online resources (e.g., videos, blogs, forum, online community);Online Courses or Certification;Coding Bootcamp",Technical documentation;Books;Stack Overflow,Traditional public search engine,41,41,"Developer, desktop or enterprise applications","Just me - I am a freelancer, sole proprietor, etc.",I have some influence,Start a free trial;Visit developer communities like Stack Overflow,Is set up to be customized and needs to be engineered into a usable product,Customization;Reputation for quality and excellence,Canada,CAD	Canadian dollar,445000,Crystal;SQL;VBA;Visual Basic (.Net),SQL;VBA;Visual Basic (.Net),SQL;VBA;Visual Basic (.Net),Microsoft Access;Microsoft SQL Server,Microsoft Access;Microsoft SQL Server,Microsoft Access;Microsoft SQL Server,Microsoft Azure;VMware,Microsoft Azure;VMware,Microsoft Azure;VMware,NA,NA,NA,NA,NA,NA,.NET (5+) ,.NET (5+) ,.NET (5+) ,Visual Studio Solution,Visual Studio Solution,Visual Studio Solution,Visual Studio,Visual Studio,Visual Studio,Windows,Windows,Jira,NA,NA,Microsoft Teams;Zoom,Microsoft Teams;Zoom,Microsoft Teams;Zoom,NA,NA,NA,Stack Overflow,A few times per month or weekly,Yes,Less than once per month or monthly,Quickly finding code solutions,"No, not really","No, but I plan to soon",Favorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,Circulating misinformation or disinformation,"AI tools lack context of codebase,  internal architecture, and/or company knowledge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appropriate in length,Easy,323483,NA
18741,I am a developer by profession,18-24 years old,"Not employed, but looking for work",NA,Apples,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Other online resources (e.g., videos, blogs, forum, online community);School (i.e., University, College, etc)",Stack Overflow;Social Media;How-to videos,NA,4,Less than 1 year,NA,NA,NA,NA,NA,NA,Greece,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Windows,,NA,NA,NA,Discord;Telegram,NA,NA,NA,NA,NA,Stack Overflow;Stack Exchange,Less than once per month or monthly,Yes,Less than once per month or monthly,Quickly finding code solutions;Finding reliable guidance from community-vetted answers;Learning new-to-me technology/techniques,"No, not really","No, and I don't plan to",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appropriate in length,Easy,NA,NA
18742,"I am not primarily a developer, but I write code sometimes as part of my work/studies",18-24 years old,"Independent contractor, freelancer, or self-employed;Student, part-time;Employed, part-time","Hybrid (some remote, some in-person)",Apples,School or academic work;Professional development or self-paced learning from online courses,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","School (i.e., University, College, etc);Online Courses or Certification;Coding Bootcamp",NA,NA,5,Less than 1 year,Data scientist or machine learning specialist,"5,000 to 9,999 employees",I have little or no influence,Start a free trial,Is ready-to-go but also customizable for growth and targeted use cases,APIs;AI tool integration;Connected to an open source project,Kenya,KES	Kenyan shilling,240000,Python;R;SQL,Bash/Shell (all shells);Python;R;SQL;VBA,Python;R;SQL,Databricks SQL;MySQL;PostgreSQL,Databricks SQL;Elasticsearch;MySQL;PostgreSQL;Redis;SQLite,Databricks SQL;MySQL;PostgreSQL,Amazon Web Services (AWS);Databricks,Amazon Web Services (AWS);Databricks;Microsoft Azure;OpenShift;VMware,Amazon Web Services (AWS);Databricks,Django,Django,Django,NA,NA,NA,Apache Spark;Pandas;Scikit-Learn;TensorFlow;Tidyverse;Torch/PyTorch,Apache Kafka;Apache Spark;CUDA;Hadoop;Hugging Face Transformers;Keras;Pandas;Scikit-Learn;TensorFlow;Tidyverse;Torch/PyTorch,Apache Spark;Pandas;Scikit-Learn;TensorFlow;Tidyverse;Torch/PyTorch,NA,NA,NA,Jupyter Notebook/JupyterLab;PyCharm;RStudio;Visual Studio Code,Jupyter Notebook/JupyterLab;PyCharm;RStudio;Visual Studio Code,Jupyter Notebook/JupyterLab;PyCharm;RStudio;Visual Studio Code,Windows;Windows Subsystem for Linux (WSL),Ubuntu;Windows;Windows Subsystem for Linux (WSL),NA,NA,NA,Google Meet;Microsoft Teams;Slack;Telegram;Whatsapp;Zoom,Google Meet;Microsoft Teams;Slack;Telegram;Whatsapp;Zoom,Google Meet;Microsoft Teams;Slack;Telegram;Whatsapp;Zoom,Bing AI;ChatGPT;GitHub Copilot;Google Gemini,Bing AI;ChatGPT;GitHub Copilot;Google Gemini;Perplexity AI,Bing AI;ChatGPT;GitHub Copilot;Google Gemini,Stack Overflow,A few times per week,Yes,I have never participated in Q&A on Stack Overflow,Quickly finding code solutions;Finding reliable guidance from community-vetted answers,"No, not really",Yes,Very favorable,Increase productivity;Greater efficiency;Improve accuracy in coding,Highly trust,"Good, but not great at handling complex tasks",Learning about a codebase;Writing code;Debugging and getting help;Predictive analytics;Search for answers;Generating content or synthetic data;Other (please specify):,Documenting code;Testing code;Committing and reviewing code;Deployment and monitoring,Project planning,Writing code;Debugging and getting help;Predictive analytics,,Learning about a codebase;Search for answers;Generating content or synthetic data,,,No,Circulating misinformation or disinformation;Biased results that do not represent diverse viewpoints;Energy demand,"AI tools lack context of codebase,  internal architecture, and/or company knowledge;Lack of proper training and education on new tools",Yes,Individual contributor,1,Strongly agree,Disagree,Agree,Disagree,Strongly disagree,Disagree,Strongly agree,Disagree,Strongly disagree,3-5 times a week,1-2 times a week,6-10 times a week,60-120 minutes a day,15-30 minutes a day,Number of software tools in use;Tracking my work;Showing my contributions;Complexity of tech stack for deployment;Complexity of tech stack for build,DevOps function;Automated testing;Observability tools;AI-assisted technology tool(s);Microservices;Continuous integration (CI) and (more often) continuous delivery,Hybrid (on-prem and cloud),AI-powered search (paid),"Internet, Telecomm or Information Services",10,10,10,15,10,5,15,5,20,Appropriate in length,Easy,1860,5
18743,"I am not primarily a developer, but I write code sometimes as part of my work/studies",18-24 years old,"Student, full-time",NA,Apples,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Other online resources (e.g., videos, blogs, forum, online community)",Technical documentation;Blogs;Written Tutorials,User guides or README files found in the source repository;Traditional public search engine,9,Less than 1 year,Student,NA,NA,NA,NA,NA,Netherlands,NA,NA,Dart;HTML/CSS;Java;JavaScript;Kotlin;Python;R;Rust;TypeScript,Dart;Go;Kotlin;Rust;Swift,Dart;Kotlin;Rust,NA,NA,NA,Fly.io;Vercel,Vultr,NA,Next.js;Node.js;Svelte,Phoenix;Svelte,Svelte,Rasberry Pi,NA,NA,Flutter,Flutter;SwiftUI,Flutter,Docker;Gradle;Homebrew;npm;Pip,Gradle;Homebrew,Gradle;Homebrew,IntelliJ IDEA;Neovim,IntelliJ IDEA;Neovim,IntelliJ IDEA;Neovim,MacOS,MacOS,Clickup,Clickup;Linear,Clickup,Discord,Discord,Discord,ChatGPT;Claude;GitHub Copilot;Google Gemini,ChatGPT;Claude,ChatGPT;Claude,Stack Overflow;Stack Exchange,A few times per week,Yes,Less than once per month or monthly,Quickly finding code solutions;Finding reliable guidance from community-vetted answers,Neutral,Yes,Unfavorable,Increase productivity,Highly distrust,Very poor at handling complex tasks,Writing code,Learning about a codebase;Documenting code;Debugging and getting help;Testing code;Committing and reviewing code;Deployment and monitoring;Predictive analytics;Search for answers;Generating content or synthetic data,Project planning,,Writing code,,,,No,Circulating misinformation or disinformation;Biased results that do not represent diverse viewpoints,"AI tools lack context of codebase,  internal architecture, and/or company knowledge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appropriate in length,Neither easy nor difficult,NA,NA
18744,I am a developer by profession,18-24 years old,"Employed, full-time","Hybrid (some remote, some in-person)",Apples,Hobby,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Colleague;Other online resources (e.g., videos, blogs, forum, online community);School (i.e., University, College, etc);Friend or family member",Technical documentation;Blogs;Stack Overflow;How-to videos;Video-based Online Courses;Written-based Online Courses;AI,API document(s) and/or SDK document(s);User guides or README files found in the source repository;AI-powered search/dev tool (free),5,2,"Developer, full-stack",I don’t know,I have little or no influence,Ask developers I know/work with;Visit developer communities like Stack Overflow,Is ready-to-go but also customizable for growth and targeted use cases,APIs;Customization;Integrated developer community;Quality support system;Reputation for quality and excellence;Frequent updates to features;Connected to an open source project,Belgium,EUR European Euro,20039,Dart;HTML/CSS;JavaScript;SQL;TypeScript,C#;HTML/CSS;JavaScript;SQL;TypeScript,HTML/CSS;JavaScript;SQL;TypeScript,MySQL;PostgreSQL,Microsoft SQL Server;MySQL;PostgreSQL;SQLite,MySQL;PostgreSQL,Firebase;Google Cloud,Firebase;Google Cloud,Firebase;Google Cloud,AngularJS;Express;NestJS;Node.js;React;Vue.js,AngularJS;ASP.NET;NestJS;Node.js;React,AngularJS;NestJS;Node.js;React,NA,NA,NA,Flutter;React Native,.NET (5+) ;.NET Framework (1.0 - 4.8);React Native,React Native,Bun;Docker;Homebrew;npm;Unreal Engine;Yarn,Bun;Docker;Homebrew;npm,Bun;Docker;Homebrew;npm,Android Studio;Visual Studio Code;Xcode,DataGrip;IntelliJ IDEA;PhpStorm;Rider;Visual Studio Code;WebStorm,Visual Studio Code,Android;Cygwin;Windows;Windows Subsystem for Linux (WSL),Android;Cygwin;iOS;Windows;Windows Subsystem for Linux (WSL),Notion,Miro;Notion;Redmine,Notion,Slack,Microsoft Teams,NA,ChatGPT;GitHub Copilot,ChatGPT;Claude;GitHub Copilot,ChatGPT;GitHub Copilot,Stack Overflow,A few times per month or weekly,Not sure/can't remember,NA,Quickly finding code solutions;Finding reliable guidance from community-vetted answers,"No, not really",Yes,Favorable,Increase productivity;Greater efficiency,Somewhat distrust,Neither good or bad at handling complex tasks,Writing code;Debugging and getting help;Search for answers;Generating content or synthetic data,Documenting code;Testing code,Learning about a codebase;Project planning;Committing and reviewing code;Deployment and monitoring;Predictive analytics,,,Writing code;Debugging and getting help;Search for answers;Generating content or synthetic data,,,No,Circulating misinformation or disinformation;Missing or incorrect attribution for sources of data;Biased results that do not represent diverse viewpoints;Imitating a person's likeness,Don’t trust the output or answers;Not everyone uses them,Yes,Individual contributor,2,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Disagree,Neither agree nor disagree,Agree,Agree,1-2 times a week,1-2 times a week,1-2 times a week,15-30 minutes a day,15-30 minutes a day,Amount of technical debt;Patching/updating core components,Knowledge sharing community;Continuous integration (CI) and (more often) continuous delivery,On-prem,Traditional public search engine,Higher Education,80,0,80,80,80,80,80,0,0,Appropriate in length,Neither easy nor difficult,21523,8
18745,I am a developer by profession,18-24 years old,"Employed, full-time",Remote,Apples,Professional development or self-paced learning from online courses;Freelance/contract work,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","On the job training;Other online resources (e.g., videos, blogs, forum, online community);Online Courses or Certification","Technical documentation;Written Tutorials;Stack Overflow;Interactive tutorial;Video-based Online Courses;Auditory material (e.g., podcasts)",API document(s) and/or SDK document(s);User guides or README files found in the source repository;First-party knowledge base;Traditional public search engine;AI-powered search/dev tool (free),7,2,"Developer, full-stack",20 to 99 employees,I have little or no influence,Ask developers I know/work with;Ask a generative AI tool;Visit developer communities like Stack Overflow,Is ready-to-go but also customizable for growth and targeted use cases,APIs;Customization;Integrated developer community;Reputation for quality and excellence;Connected to an open source project,Pakistan,PKR	Pakistani rupee,NA,C++;Dart;HTML/CSS;Java;JavaScript;PHP;PowerShell;Python;SQL,Go;Rust;TypeScript,NA,MongoDB;MySQL;Neo4J;SQLite,Neo4J;PostgreSQL,Neo4J,Amazon Web Services (AWS);Firebase;VMware,Amazon Web Services (AWS);Firebase;VMware,Amazon Web Services (AWS);Firebase;VMware,Angular;AngularJS;CodeIgniter;Express;jQuery;Laravel;Node.js;React;Symfony,Angular;Deno;Express;Htmx;Laravel;NestJS;Next.js;React;Solid.js;Spring Boot;Svelte,Angular;Express;Laravel;React,NA,NA,NA,CUDA;Flutter,Flutter,Flutter,Bun;Docker;npm,Bun;Docker;Kubernetes;npm;pnpm;Vite,Bun;Docker;npm,Notepad++,Notepad++;Vim,Notepad++,Windows,Windows,Jira,Azure Devops;Confluence;GitHub Discussions,NA,Discord;Google Chat;Google Meet,Discord;Google Chat;Google Meet,Discord;Google Chat;Google Meet,ChatGPT,ChatGPT,ChatGPT,Stack Overflow,Daily or almost daily,Yes,Less than once per month or monthly,Quickly finding code solutions;Finding reliable guidance from community-vetted answers;Learning new-to-me technology/techniques,"Yes, somewhat",Yes,Very favorable,Increase productivity;Greater efficiency;Make workload more manageable,Neither trust nor distrust,Bad at handling complex tasks,Learning about a codebase;Writing code;Documenting code;Debugging and getting help;Predictive analytics;Search for answers,Project planning;Testing code;Committing and reviewing code;Deployment and monitoring;Generating content or synthetic data,,Learning about a codebase;Documenting code;Debugging and getting help;Search for answers,,Writing code;Predictive analytics,,,I'm not sure,Circulating misinformation or disinformation;Missing or incorrect attribution for sources of data;Replacing jobs without options for new employment opportunities;Biased results that do not represent diverse viewpoints,"Don’t trust the output or answers;AI tools lack context of codebase,  internal architecture, and/or company knowledge;Lack of proper training and education on new tools;Not everyone uses them",Yes,Individual contributor,2,Neither agree nor disagree,Agree,Neither agree nor disagree,Strongly agree,Agree,Neither agree nor disagree,Strongly agree,Agree,Neither agree nor disagree,Never,1-2 times a week,10+ times a week,60-120 minutes a day,15-30 minutes a day,Amount of technical debt;Tracking my work;Complexity of tech stack for build,Continuous integration (CI) and (more often) continuous delivery,Cloud only (single or multi-cloud),AI-powered search (free),Software Development,20,0,40,40,70,20,50,50,20,Appropriate in length,Neither easy nor difficult,NA,8
