ResponseId,MainBranch,Age,Employment,RemoteWork,Check,CodingActivities,EdLevel,LearnCode,LearnCodeOnline,TechDoc,YearsCode,YearsCodePro,DevType,OrgSize,PurchaseInfluence,BuyNewTool,BuildvsBuy,TechEndorse,Country,Currency,CompTotal,LanguageHaveWorkedWith,LanguageWantToWorkWith,LanguageAdmired,DatabaseHaveWorkedWith,DatabaseWantToWorkWith,DatabaseAdmired,PlatformHaveWorkedWith,PlatformWantToWorkWith,PlatformAdmired,WebframeHaveWorkedWith,WebframeWantToWorkWith,WebframeAdmired,EmbeddedHaveWorkedWith,EmbeddedWantToWorkWith,EmbeddedAdmired,MiscTechHaveWorkedWith,MiscTechWantToWorkWith,MiscTechAdmired,ToolsTechHaveWorkedWith,ToolsTechWantToWorkWith,ToolsTechAdmired,NEWCollabToolsHaveWorkedWith,NEWCollabToolsWantToWorkWith,NEWCollabToolsAdmired,OpSysPersonal use,OpSysProfessional use,OfficeStackAsyncHaveWorkedWith,OfficeStackAsyncWantToWorkWith,OfficeStackAsyncAdmired,OfficeStackSyncHaveWorkedWith,OfficeStackSyncWantToWorkWith,OfficeStackSyncAdmired,AISearchDevHaveWorkedWith,AISearchDevWantToWorkWith,AISearchDevAdmired,NEWSOSites,SOVisitFreq,SOAccount,SOPartFreq,SOHow,SOComm,AISelect,AISent,AIBen,AIAcc,AIComplex,AIToolCurrently Using,AIToolInterested in Using,AIToolNot interested in Using,AINextMuch more integrated,AINextNo change,AINextMore integrated,AINextLess integrated,AINextMuch less integrated,AIThreat,AIEthics,AIChallenges,TBranch,ICorPM,WorkExp,Knowledge_1,Knowledge_2,Knowledge_3,Knowledge_4,Knowledge_5,Knowledge_6,Knowledge_7,Knowledge_8,Knowledge_9,Frequency_1,Frequency_2,Frequency_3,TimeSearching,TimeAnswering,Frustration,ProfessionalTech,ProfessionalCloud,ProfessionalQuestion,Industry,JobSatPoints_1,JobSatPoints_4,JobSatPoints_5,JobSatPoints_6,JobSatPoints_7,JobSatPoints_8,JobSatPoints_9,JobSatPoints_10,JobSatPoints_11,SurveyLength,SurveyEase,ConvertedCompYearly,JobSat
26193,I am a developer by profession,25-34 years old,"Student, full-time;Employed, part-time",Remote,Apples,Hobby;Contribute to open-source projects;School or academic work;Professional development or self-paced learning from online courses,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Books / Physical media;Colleague;Other online resources (e.g., videos, blogs, forum, online community);School (i.e., University, College, etc);Online Courses or Certification","Technical documentation;Blogs;Books;Written Tutorials;Stack Overflow;Social Media;How-to videos;Video-based Online Courses;Written-based Online Courses;AI;Certification videos;Online challenges (e.g., daily or weekly coding challenges)",API document(s) and/or SDK document(s);User guides or README files found in the source repository;First-party knowledge base;Traditional public search engine;AI-powered search/dev tool (free),13,3,"Developer, full-stack","10,000 or more employees",I have little or no influence,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2 Crowd,Is ready-to-go but also customizable for growth and targeted use cases,APIs;Customization;Integrated developer community;Reputation for quality and excellence;Frequent updates to features,Uruguay,UYU	Uruguayan peso,NA,Ada;Assembly;Bash/Shell (all shells);C;C#;C++;Fortran;Haskell;HTML/CSS;Java;JavaScript;Kotlin;MATLAB;Objective-C;PHP;PowerShell;Python;Ruby;SQL;TypeScript;Visual Basic (.Net),C#;C++;HTML/CSS;JavaScript;Kotlin,C#;C++;HTML/CSS;JavaScript;Kotlin,MariaDB;Microsoft Access;Microsoft SQL Server;MongoDB;MySQL;PostgreSQL;SQLite,Microsoft SQL Server,Microsoft SQL Server,Amazon Web Services (AWS);Microsoft Azure,Amazon Web Services (AWS);Google Cloud;Microsoft Azure;OpenShift;OpenStack;Oracle Cloud Infrastructure (OCI),Amazon Web Services (AWS);Microsoft Azure,Angular;AngularJS;ASP.NET;ASP.NET CORE;Blazor;Django;Express;FastAPI;Flask;jQuery;Node.js;React,Angular;ASP.NET;ASP.NET CORE;Blazor;Ruby on Rails,Angular;ASP.NET;ASP.NET CORE;Blazor,CMake;GNU GCC,NA,NA,.NET (5+) ;.NET Framework (1.0 - 4.8);.NET MAUI;Apache Kafka;CUDA;DirectX;OpenGL;Pandas;Spring Framework,.NET MAUI;CUDA,.NET MAUI;CUDA,Ant;Docker;Gradle;Kubernetes;Make;Maven (build tool);MSBuild;npm;NuGet;Pacman;Pip;Unreal Engine;Visual Studio Solution,NA,NA,Android Studio;Code::Blocks;Eclipse;IntelliJ IDEA;Jupyter Notebook/JupyterLab;Kate;Nano;Netbeans;Notepad++;PyCharm;Sublime Text;Visual Studio;Visual Studio Code;Xcode,Jupyter Notebook/JupyterLab;Visual Studio;Visual Studio Code,Jupyter Notebook/JupyterLab;Visual Studio;Visual Studio Code,Android;Ubuntu;Windows;Windows Subsystem for Linux (WSL),Android;Windows,Azure Devops;Clickup;GitHub Discussions;Microsoft Planner;Trello,Azure Devops;Microsoft Planner,Azure Devops;Microsoft Planner,Discord;Google Chat;Google Meet;Microsoft Teams;Skype;Telegram;Whatsapp;Zoom,Discord;Microsoft Teams;Telegram,Discord;Microsoft Teams;Telegram,Bing AI;ChatGPT;GitHub Copilot;Google Gemini,Bing AI;ChatGPT;GitHub Copilot;Google Gemini,Bing AI;ChatGPT;GitHub Copilot;Google Gemini,Stack Overflow;Stack Exchange,A few times per month or weekly,Yes,Less than once per month or monthly,Quickly finding code solutions;Finding reliable guidance from community-vetted answers;Showcase expertise with code solutions;Learning new-to-me technology/techniques;Learning new-to-everyone technology/techniques,"Yes, somewhat",Yes,Very favorable,Increase productivity;Speed up learning,Neither trust nor distrust,"Good, but not great at handling complex tasks",Learning about a codebase;Writing code;Search for answers;Generating content or synthetic data,Project planning;Documenting code;Debugging and getting help;Testing code;Committing and reviewing code;Deployment and monitoring;Predictive analytics,,,Learning about a codebase,Writing code;Search for answers;Generating content or synthetic data,,,I'm not sure,Circulating misinformation or disinformation;Missing or incorrect attribution for sources of data;Biased results that do not represent diverse viewpoints;Imitating a person's likeness,"AI tools lack context of codebase,  internal architecture, and/or company knowledge;Lack of executive buy-in",Yes,People manager,3,Strongly agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,3-5 times a week,3-5 times a week,1-2 times a week,60-120 minutes a day,30-60 minutes a day,Amount of technical debt;Tracking my work;Reliability of tools/systems used in work,DevOps function;Knowledge sharing community;Microservices,Hybrid (on-prem and cloud),Traditional public search engine,"Internet, Telecomm or Information Services",10,5,5,20,15,5,20,15,5,Appropriate in length,Easy,NA,8
26194,"I am not primarily a developer, but I write code sometimes as part of my work/studies",35-44 years old,"Employed, full-time","Hybrid (some remote, some in-person)",Apples,Hobby;Bootstrapping a business;Professional development or self-paced learning from online courses,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Books / Physical media;On the job training;Other online resources (e.g., videos, blogs, forum, online community);School (i.e., University, College, etc);Online Courses or Certification",Technical documentation;Blogs;Books;Written Tutorials;Stack Overflow;Coding sessions (live or recorded);How-to videos;Video-based Online Courses;Written-based Online Courses,API document(s) and/or SDK document(s);User guides or README files found in the source repository;AI-powered search/dev tool (free),4,5,Product manager,500 to 999 employees,I have little or no influence,Start a free trial;Ask a generative AI tool;Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2 Crowd,Out-of-the-box is ready to go with little need for customization,APIs;Integrated developer community;Reputation for quality and excellence;Frequent updates to features,Belgium,EUR European Euro,NA,JavaScript;Python,JavaScript;Python,JavaScript;Python,MongoDB,NA,NA,Amazon Web Services (AWS);Digital Ocean;Fly.io;Google Cloud,NA,NA,Express;Node.js,Express;Node.js;React,Express;Node.js,NA,NA,NA,NA,NA,NA,npm;Pip,npm;Pip,npm;Pip,Visual Studio Code,Visual Studio Code,Visual Studio Code,Ubuntu;Windows,Ubuntu;Windows,Confluence;Jira;Trello,Confluence;Jira;Trello,Confluence;Jira;Trello,Microsoft Teams;Whatsapp,Whatsapp,Whatsapp,ChatGPT;GitHub Copilot;Google Gemini,ChatGPT,ChatGPT,Stack Overflow,A few times per month or weekly,Yes,Less than once per month or monthly,Finding reliable guidance from community-vetted answers,"No, not really",Yes,Favorable,Increase productivity;Speed up learning,Neither trust nor distrust,Very well at handling complex tasks,Learning about a codebase;Writing code;Debugging and getting help;Search for answers,Documenting code;Deployment and monitoring;Generating content or synthetic data,Project planning;Testing code;Predictive analytics,Learning about a codebase;Writing code,,Debugging and getting help;Search for answers,,,Yes,Circulating misinformation or disinformation;Missing or incorrect attribution for sources of data;Replacing jobs without options for new employment opportunities;Biased results that do not represent diverse viewpoints;Energy demand,"Don’t trust the output or answers;AI tools lack context of codebase,  internal architecture, and/or company knowledge",Yes,Individual contributor,13,Strongly agree,Neither agree nor disagree,Agree,Disagree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Never,10+ times a week,1-2 times a week,30-60 minutes a day,Less than 15 minutes a day,Amount of technical debt;Tracking my work;Maintaining security of systems/platforms used in work;Reliability of tools/systems used in work,NA,Hybrid (on-prem and cloud),Traditional public search engine,"Internet, Telecomm or Information Services",0,0,0,0,100,100,70,0,0,Too long,Neither easy nor difficult,NA,5
26195,"I am not primarily a developer, but I write code sometimes as part of my work/studies",18-24 years old,"Student, full-time",NA,Apples,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Books / Physical media;Other online resources (e.g., videos, blogs, forum, online community);School (i.e., University, College, etc);Online Courses or Certification",Technical documentation;Blogs;Books;Written Tutorials;Coding sessions (live or recorded);Social Media;How-to videos;Interactive tutorial;Written-based Online Courses,API document(s) and/or SDK document(s);User guides or README files found in the source repository;First-party knowledge base;Traditional public search engine,9,1,Academic researcher,NA,NA,NA,NA,NA,United States of America,NA,NA,Bash/Shell (all shells);C;Go;HTML/CSS;Java;JavaScript;Python;Rust;TypeScript,Go;Haskell;Kotlin;OCaml;Python;Rust;TypeScript;Zig,Go;Python;Rust;TypeScript,NA,NA,NA,Vercel,Fly.io;Vercel,Vercel,Astro;Deno;Express;Flask;Node.js;React,Astro;Deno;Elm;Htmx;Phoenix;Svelte,Astro;Deno,GNU GCC,LLVM's Clang,NA,NA,NA,NA,Docker;Make;Nix;npm;Pacman;Pip;Vite,Pacman,Pacman,IPython;Jupyter Notebook/JupyterLab;Neovim;Vim;Visual Studio Code;VSCodium,Neovim;VSCodium,Neovim;VSCodium,Android;Arch,Arch;Debian,Markdown File;Obsidian;Trello,Markdown File,Markdown File,Discord;Matrix;Mattermost;Signal;Slack;Whatsapp;Zoom;Zulip,Matrix;Mattermost;Signal;Zulip,Matrix;Mattermost;Signal;Zulip,ChatGPT;GitHub Copilot,GitHub Copilot,GitHub Copilot,Stack Overflow;Stack Exchange,A few times per week,Yes,A few times per month or weekly,Quickly finding code solutions;Finding reliable guidance from community-vetted answers,NA,Yes,Unfavorable,Increase productivity;Greater efficiency;Speed up learning,Somewhat distrust,Bad at handling complex tasks,Writing code;Documenting code,,,,,Documenting code,Writing code,,No,Circulating misinformation or disinformation;Missing or incorrect attribution for sources of data;Biased results that do not represent diverse viewpoints;Imitating a person's likeness;Energy demand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appropriate in length,NA,NA,NA
26196,"I am not primarily a developer, but I write code sometimes as part of my work/studies",35-44 years old,"Not employed, but looking for work",NA,Apples,NA,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)","School (i.e., University, College, etc);Online Courses or Certification",NA,NA,6,4,Student,NA,NA,NA,NA,NA,Cameroon,NA,NA,MATLAB;Python;R,MATLAB;Python;R,MATLAB;Python;R,NA,NA,NA,Google Cloud,Google Cloud;PythonAnywhere,Google Cloud,NA,NA,NA,NA,NA,NA,NumPy;Opencv;Pandas;Tidyverse,Keras;NumPy;Opencv;Pandas;TensorFlow;Tidyverse;Torch/PyTorch,NumPy;Opencv;Pandas;Tidyverse,NA,NA,NA,IPython;Notepad++;RStudio,Android Studio;IPython;Jupyter Notebook/JupyterLab;Notepad++;PyCharm;RStudio;Visual Studio;Visual Studio Code,IPython;Notepad++;RStudio,Android;Debian;Fedora;Other Linux-based;Ubuntu;Windows Subsystem for Linux (WSL),,GitHub Discussions,GitHub Discussions;Stack Overflow for Teams,GitHub Discussions,Google Meet;Skype;Slack;Telegram;Whatsapp;Zoom,Google Meet;Skype;Slack;Telegram;Whatsapp;Zoom,Google Meet;Skype;Slack;Telegram;Whatsapp;Zoom,Quora Poe,ChatGPT;GitHub Copilot;Meta AI;OpenAI Codex;WolframAlpha,NA,Stack Overflow,Less than once per month or monthly,Not sure/can't remember,NA,Learning new-to-everyone technology/techniques,Neutral,"No, but I plan to soon",Indifferent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Circulating misinformation or disinformation;Imitating a person's likeness,Don’t trust the output or answers;Not everyone uses them,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appropriate in length,Neither easy nor difficult,NA,NA
26197,I am a developer by profession,25-34 years old,"Employed, full-time",In-person,Apples,Professional development or self-paced learning from online courses,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","School (i.e., University, College, etc)",NA,NA,13,5,Data scientist or machine learning specialist,"10,000 or more employees",I have some influence,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2 Crowd;Research companies that have advertised on sites I visit;Research companies that have emailed me,Is ready-to-go but also customizable for growth and targeted use cases,APIs;Customization;Reputation for quality and excellence;Frequent updates to features;Connected to an open source project,United States of America,USD	United States dollar,160000,Bash/Shell (all shells);JavaScript;Python;R;Scala;SQL;TypeScript,C++;Erlang;Go;Java,NA,Cosmos DB;Databricks SQL,DuckDB;MySQL;Neo4J;PostgreSQL;Redis,NA,Databricks;Microsoft Azure;OpenShift,Amazon Web Services (AWS);Databricks;Google Cloud;Microsoft Azure,Databricks;Microsoft Azure,FastAPI;Flask,FastAPI,FastAPI,NA,NA,NA,Apache Spark;CUDA;Hugging Face Transformers;Keras;mlflow;NumPy;Opencv;Pandas;Ruff;Scikit-Learn;TensorFlow;Torch/PyTorch,Apache Kafka;Apache Spark;CUDA;Hugging Face Transformers;mlflow;NumPy;Opencv;Pandas;RabbitMQ;Ruff;Scikit-Learn;Torch/PyTorch,Apache Spark;CUDA;Hugging Face Transformers;mlflow;NumPy;Opencv;Pandas;Ruff;Scikit-Learn;Torch/PyTorch,Docker;Make;MSBuild;Pip;Podman;Terraform,Docker;Kubernetes;Pip;Terraform,Docker;Pip;Terraform,IPython;Jupyter Notebook/JupyterLab;Notepad++;Spyder;Visual Studio;Visual Studio Code,Visual Studio Code,Visual Studio Code,iOS;iPadOS;MacOS;Windows;Windows Subsystem for Linux (WSL),Ubuntu;Windows;Windows Subsystem for Linux (WSL),Azure Devops;Doxygen;GitHub Discussions;Markdown File;Miro;Wikis,NA,NA,Discord;Google Meet;Zoom,NA,NA,Bing AI;ChatGPT;GitHub Copilot,Lightning AI,NA,Stack Overflow;Stack Exchange;Stack Overflow Blog or Podcast,A few times per month or weekly,No,NA,Quickly finding code solutions;Learning new-to-me technology/techniques,"No, not really",Yes,Indifferent,Increase productivity;Greater efficiency,Neither trust nor distrust,Neither good or bad at handling complex tasks,Writing code;Documenting code;Testing code,Learning about a codebase;Project planning;Debugging and getting help;Committing and reviewing code;Deployment and monitoring;Predictive analytics;Search for answers;Generating content or synthetic data,,,,Writing code;Documenting code;Testing code,,,No,Circulating misinformation or disinformation;Biased results that do not represent diverse viewpoints;Energy demand,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appropriate in length,Neither easy nor difficult,160000,NA
26198,I am a developer by profession,25-34 years old,"Not employed, but looking for work",NA,Apples,NA,Some college/university study without earning a degree,"Other online resources (e.g., videos, blogs, forum, online community)","Technical documentation;Written Tutorials;Social Media;Auditory material (e.g., podcasts)",API document(s) and/or SDK document(s);User guides or README files found in the source repository,9,5,Other (please specify):,NA,NA,NA,NA,NA,Poland,NA,NA,Bash/Shell (all shells);C;C++;Lua;Rust;Zig,Lua;Rust;Zig,Lua;Rust;Zig,NA,NA,NA,NA,NA,NA,NA,NA,NA,CMake;Cargo;Meson;Ninja,Cargo;Meson;Ninja,Cargo;Meson;Ninja,NA,NA,NA,Ninja,Ninja,Ninja,Neovim;Visual Studio Code;VSCodium,Neovim,Neovim,Other Linux-based;Windows;Windows Subsystem for Linux (WSL),Ubuntu,Confluence;GitHub Discussions;Jira;Markdown File,Markdown File,Markdown File,Discord;IRC;Matrix;Microsoft Teams;Signal,IRC;Matrix;Signal,IRC;Matrix;Signal,NA,NA,NA,Stack Overflow,A few times per month or weekly,Yes,I have never participated in Q&A on Stack Overflow,Quickly finding code solutions,"No, not at all","No, and I don't plan to",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appropriate in length,Easy,NA,NA
26199,I am a developer by profession,55-64 years old,"Independent contractor, freelancer, or self-employed","Hybrid (some remote, some in-person)",Apples,Hobby;Professional development or self-paced learning from online courses;Freelance/contract work,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)","Books / Physical media;Other online resources (e.g., videos, blogs, forum, online community);Online Courses or Certification",Technical documentation;Blogs;Stack Overflow;Coding sessions (live or recorded),API document(s) and/or SDK document(s);Traditional public search engine,50,40,Designer,"Just me - I am a freelancer, sole proprietor, etc.",I have little or no influence,Start a free trial;Visit developer communities like Stack Overflow,NA,NA,Austria,EUR European Euro,NA,Groovy;Python;R;SQL,Groovy;Python;R;SQL,Groovy;Python;R;SQL,Oracle;PostgreSQL,BigQuery;Oracle;PostgreSQL,Oracle;PostgreSQL,Microsoft Azure,Microsoft Azure,Microsoft Azure,NA,NA,NA,NA,NA,NA,Keras;Scikit-Learn,Apache Kafka;Apache Spark;Keras;Pandas;Scikit-Learn,Keras;Scikit-Learn,NA,NA,NA,Jupyter Notebook/JupyterLab;RStudio,Jupyter Notebook/JupyterLab;RStudio,Jupyter Notebook/JupyterLab;RStudio,Other Linux-based;Windows,Other Linux-based,Confluence;Jira,Confluence;Jira,Confluence;Jira,NA,NA,NA,ChatGPT,ChatGPT,ChatGPT,Stack Overflow;Stack Exchange;Stack Overflow Blog or Podcast,Daily or almost daily,Yes,A few times per week,Quickly finding code solutions;Finding reliable guidance from community-vetted answers,"Yes, definitely","No, and I don't plan to",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appropriate in length,Neither easy nor difficult,NA,NA
26200,I code primarily as a hobby,18-24 years old,"Student, full-time",NA,Apples,NA,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Other online resources (e.g., videos, blogs, forum, online community);School (i.e., University, College, etc)","Technical documentation;Blogs;Stack Overflow;How-to videos;Online challenges (e.g., daily or weekly coding challenges)",API document(s) and/or SDK document(s);User guides or README files found in the source repository;Traditional public search engine,2,NA,Student,NA,NA,NA,NA,NA,United States of America,NA,NA,Python,C;C++;Go;HTML/CSS;JavaScript,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CUDA;Hugging Face Transformers;NumPy;Pandas;Scikit-Learn;Torch/PyTorch,NA,NA,npm;Pip,NA,NA,Notepad++;VSCodium,NA,NA,Fedora;Windows,,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stack Overflow,A few times per week,No,NA,Quickly finding code solutions;Finding reliable guidance from community-vetted answers;Learning new-to-me technology/techniques,"No, not at all","No, and I don't plan to",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appropriate in length,Neither easy nor difficult,NA,NA
26201,I am learning to code,18-24 years old,"Not employed, but looking for work",NA,Apples,NA,"Associate degree (A.A., A.S., etc.)","Other online resources (e.g., videos, blogs, forum, online community);School (i.e., University, College, etc)",Social Media;How-to videos;AI,NA,2,NA,Student,NA,NA,NA,NA,NA,Turkey,NA,NA,C#;Delphi;Kotlin;PHP;SQL,C#;HTML/CSS;JavaScript;Python,C#,Microsoft Access;Microsoft SQL Server;MySQL,Microsoft Access;Microsoft SQL Server,Microsoft Access;Microsoft SQL Server,Netlify,NA,NA,ASP.NET,Node.js;Yii 2,NA,Arduino,NA,NA,.NET (5+) ;.NET Framework (1.0 - 4.8);Apache Spark,NA,NA,Docker;Visual Studio Solution,Visual Studio Solution,Visual Studio Solution,Android Studio;IntelliJ IDEA;Visual Studio;Visual Studio Code,Visual Studio;Visual Studio Code,Visual Studio;Visual Studio Code,Windows,Windows,GitHub Discussions,GitHub Discussions,GitHub Discussions,Discord;Telegram;Whatsapp,Discord;Telegram;Whatsapp,Discord;Telegram;Whatsapp,Bing AI;ChatGPT,ChatGPT;GitHub Copilot,ChatGPT,Stack Overflow Blog or Podcast,A few times per month or weekly,Yes,I have never participated in Q&A on Stack Overflow,Quickly finding code solutions,"Yes, somewhat",Yes,Favorable,Increase productivity;Greater efficiency;Speed up learning;Improve accuracy in coding,Somewhat trust,Neither good or bad at handling complex tasks,Learning about a codebase;Writing code;Debugging and getting help;Testing code;Committing and reviewing code,Project planning;Generating content or synthetic data,,,,,,Learning about a codebase;Writing code;Debugging and getting help;Testing code;Committing and reviewing code,Yes,Circulating misinformation or disinformation;Missing or incorrect attribution for sources of data;Replacing jobs without options for new employment opportunities;Energy demand,"Don’t trust the output or answers;They create more work (more code/PRs to review, etc.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appropriate in length,Neither easy nor difficult,NA,NA
26202,I am a developer by profession,25-34 years old,"Independent contractor, freelancer, or self-employed",Remote,Apples,Hobby;Bootstrapping a business,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Books / Physical media;Other online resources (e.g., videos, blogs, forum, online community)",Technical documentation;Blogs;Books;Written Tutorials;Stack Overflow;Coding sessions (live or recorded),API document(s) and/or SDK document(s);User guides or README files found in the source repository;First-party knowledge base,12,5,"Developer, full-stack",20 to 99 employees,I have a great deal of influence,Ask developers I know/work with;Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2 Crowd;Research companies that have advertised on sites I visit;Research companies that have emailed me,Is ready-to-go but also customizable for growth and targeted use cases,APIs;Customization;Reputation for quality and excellence;Frequent updates to features;Connected to an open source project,Poland,PLN	Polish zloty,200000,TypeScript,C;C++;Go;Kotlin;Objective-C;Rust;Swift;TypeScript,TypeScript,MongoDB;PostgreSQL,MongoDB;PostgreSQL,MongoDB;PostgreSQL,Amazon Web Services (AWS);Digital Ocean;Firebase,Cloudflare,NA,Express;Node.js;React,Express;Node.js;React,Express;Node.js;React,NA,NA,NA,React Native,React Native,React Native,Docker;Gradle;Homebrew;npm;pnpm;Vite;Yarn,Docker;npm;pnpm;Vite;Yarn,Docker;npm;pnpm;Vite;Yarn,Android Studio;Visual Studio Code;Xcode,Android Studio;Visual Studio Code,Android Studio;Visual Studio Code,Android;iOS;MacOS,Android;iOS;MacOS,Jira;Miro,Jira;Miro,Jira;Miro,Google Meet;Slack,Google Meet;Slack,Google Meet;Slack,ChatGPT,NA,NA,Stack Overflow;Stack Exchange;Stack Overflow Blog or Podcast,A few times per week,Yes,I have never participated in Q&A on Stack Overflow,Quickly finding code solutions;Finding reliable guidance from community-vetted answers;Showcase expertise with code solutions;Learning new-to-me technology/techniques;Learning new-to-everyone technology/techniques,"Yes, somewhat","No, but I plan to soon",Unfavorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,Circulating misinformation or disinformation;Missing or incorrect attribution for sources of data;Biased results that do not represent diverse viewpoints,"Don’t trust the output or answers;AI tools lack context of codebase,  internal architecture, and/or company knowledge;Not everyone uses them;We don’t have the right policies in place to reduce security risks;They create more work (more code/PRs to review, etc.)",Yes,Individual contributor,5,Agree,Disagree,Disagree,Neither agree nor disagree,Disagree,Agree,Agree,Disagree,Strongly disagree,Never,1-2 times a week,1-2 times a week,15-30 minutes a day,30-60 minutes a day,None of these,Automated testing;Observability tools;Knowledge sharing community;AI-assisted technology tool(s);Continuous integration (CI) and (more often) continuous delivery;Innersource initiative,Cloud only (single or multi-cloud),Traditional public search engine,Software Development,20,0,20,10,10,20,0,20,0,Appropriate in length,Easy,49493,7
