ResponseId,MainBranch,Age,Employment,RemoteWork,Check,CodingActivities,EdLevel,LearnCode,LearnCodeOnline,TechDoc,YearsCode,YearsCodePro,DevType,OrgSize,PurchaseInfluence,BuyNewTool,BuildvsBuy,TechEndorse,Country,Currency,CompTotal,LanguageHaveWorkedWith,LanguageWantToWorkWith,LanguageAdmired,DatabaseHaveWorkedWith,DatabaseWantToWorkWith,DatabaseAdmired,PlatformHaveWorkedWith,PlatformWantToWorkWith,PlatformAdmired,WebframeHaveWorkedWith,WebframeWantToWorkWith,WebframeAdmired,EmbeddedHaveWorkedWith,EmbeddedWantToWorkWith,EmbeddedAdmired,MiscTechHaveWorkedWith,MiscTechWantToWorkWith,MiscTechAdmired,ToolsTechHaveWorkedWith,ToolsTechWantToWorkWith,ToolsTechAdmired,NEWCollabToolsHaveWorkedWith,NEWCollabToolsWantToWorkWith,NEWCollabToolsAdmired,OpSysPersonal use,OpSysProfessional use,OfficeStackAsyncHaveWorkedWith,OfficeStackAsyncWantToWorkWith,OfficeStackAsyncAdmired,OfficeStackSyncHaveWorkedWith,OfficeStackSyncWantToWorkWith,OfficeStackSyncAdmired,AISearchDevHaveWorkedWith,AISearchDevWantToWorkWith,AISearchDevAdmired,NEWSOSites,SOVisitFreq,SOAccount,SOPartFreq,SOHow,SOComm,AISelect,AISent,AIBen,AIAcc,AIComplex,AIToolCurrently Using,AIToolInterested in Using,AIToolNot interested in Using,AINextMuch more integrated,AINextNo change,AINextMore integrated,AINextLess integrated,AINextMuch less integrated,AIThreat,AIEthics,AIChallenges,TBranch,ICorPM,WorkExp,Knowledge_1,Knowledge_2,Knowledge_3,Knowledge_4,Knowledge_5,Knowledge_6,Knowledge_7,Knowledge_8,Knowledge_9,Frequency_1,Frequency_2,Frequency_3,TimeSearching,TimeAnswering,Frustration,ProfessionalTech,ProfessionalCloud,ProfessionalQuestion,Industry,JobSatPoints_1,JobSatPoints_4,JobSatPoints_5,JobSatPoints_6,JobSatPoints_7,JobSatPoints_8,JobSatPoints_9,JobSatPoints_10,JobSatPoints_11,SurveyLength,SurveyEase,ConvertedCompYearly,JobSat
11246,I am a developer by profession,35-44 years old,"Employed, full-time",Remote,Apples,Hobby,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Books / Physical media;Colleague;On the job training;Other online resources (e.g., videos, blogs, forum, online community)","Blogs;Books;Written Tutorials;Stack Overflow;Coding sessions (live or recorded);Social Media;How-to videos;Online challenges (e.g., daily or weekly coding challenges)",NA,10,7,Data or business analyst,"10,000 or more employees",I have some influence,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2 Crowd,Is ready-to-go but also customizable for growth and targeted use cases,APIs;Customization;Integrated developer community;Quality support system;Reputation for quality and excellence;Frequent updates to features;Connected to an open source project,United States of America,UGX	Ugandan shilling,137000,R;SQL,R;SQL,R;SQL,DuckDB;Oracle;PostgreSQL;Snowflake,DuckDB;Oracle;PostgreSQL;Snowflake,DuckDB;Oracle;PostgreSQL;Snowflake,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tidyverse,Tidyverse,Tidyverse,Docker,Docker,Docker,RStudio;Visual Studio Code,RStudio;Visual Studio Code,RStudio;Visual Studio Code,Windows,Windows,Jira,Jira,Jira,Microsoft Teams;Slack,Microsoft Teams;Slack,Microsoft Teams;Slack,ChatGPT,ChatGPT,ChatGPT,Stack Overflow;Stack Exchange;Stack Overflow Blog or Podcast;Overflow API,Daily or almost daily,Yes,A few times per month or weekly,Quickly finding code solutions;Finding reliable guidance from community-vetted answers;Showcase expertise with code solutions;Engage with community by commenting on questions and answers or voting on questions and answers,"Yes, definitely","No, and I don't plan to",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Individual contributor,20,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Disagree,Agree,Agree,Never,1-2 times a week,1-2 times a week,15-30 minutes a day,30-60 minutes a day,Amount of technical debt;Number of software tools in use;Showing my contributions,Automated testing;Observability tools;Knowledge sharing community;Continuous integration (CI) and (more often) continuous delivery,Hybrid (on-prem and cloud),Slack search,Healthcare,40,10,0,10,10,5,20,0,5,Appropriate in length,Easy,36,8
11247,"I am not primarily a developer, but I write code sometimes as part of my work/studies",35-44 years old,"Employed, full-time",Remote,Apples,Freelance/contract work,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Books / Physical media;Colleague;Other online resources (e.g., videos, blogs, forum, online community)",Technical documentation;Blogs;Books;Written Tutorials;How-to videos;AI,API document(s) and/or SDK document(s);User guides or README files found in the source repository;Traditional public search engine;AI-powered search/dev tool (free),5,4,"Developer, full-stack",100 to 499 employees,I have little or no influence,Start a free trial;Ask developers I know/work with,Out-of-the-box is ready to go with little need for customization,APIs;Integrated developer community;Reputation for quality and excellence,Slovakia,EUR European Euro,50000,Bash/Shell (all shells);HTML/CSS;JavaScript;Python;SQL,Bash/Shell (all shells);HTML/CSS;JavaScript;Python,Bash/Shell (all shells);HTML/CSS;JavaScript;Python,InfluxDB;MongoDB;PostgreSQL,InfluxDB;MongoDB;PostgreSQL;Redis,InfluxDB;MongoDB;PostgreSQL,NA,NA,NA,Flask;jQuery,FastAPI;Flask;jQuery;React,Flask;jQuery,NA,NA,NA,Pandas,Pandas,Pandas,Docker;npm;Pip,Docker;npm;Pip,Docker;npm;Pip,Vim;Visual Studio Code,Vim;Visual Studio Code,Vim;Visual Studio Code,Ubuntu;Windows;Windows Subsystem for Linux (WSL),Ubuntu;Windows;Windows Subsystem for Linux (WSL),YouTrack,YouTrack,YouTrack,Cisco Webex Teams;Microsoft Teams;Whatsapp,Cisco Webex Teams;Microsoft Teams;Whatsapp,Cisco Webex Teams;Microsoft Teams;Whatsapp,Bing AI;Visual Studio Intellicode,Bing AI;GitHub Copilot;Visual Studio Intellicode,Bing AI;Visual Studio Intellicode,Stack Overflow;Stack Exchange,A few times per month or weekly,Yes,Less than once per month or monthly,Finding reliable guidance from community-vetted answers,Neutral,Yes,Indifferent,Increase productivity;Improve accuracy in coding,Neither trust nor distrust,"Good, but not great at handling complex tasks",Learning about a codebase;Writing code;Documenting code;Search for answers,Project planning;Testing code,Debugging and getting help;Committing and reviewing code;Deployment and monitoring;Predictive analytics;Generating content or synthetic data,,,,Learning about a codebase,,No,Circulating misinformation or disinformation;Missing or incorrect attribution for sources of data;Biased results that do not represent diverse viewpoints,Lack of proper training and education on new tools;Not everyone uses them;We don’t have the right policies in place to reduce security risks,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Too long,Neither easy nor difficult,53703,NA
11248,"I am not primarily a developer, but I write code sometimes as part of my work/studies",45-54 years old,"Employed, full-time",Remote,Apples,Hobby,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Books / Physical media;Other online resources (e.g., videos, blogs, forum, online community)",Technical documentation;Blogs;Written Tutorials;Stack Overflow,API document(s) and/or SDK document(s);User guides or README files found in the source repository;First-party knowledge base;Traditional public search engine,25,20,DevOps specialist,100 to 499 employees,I have some influence,Ask developers I know/work with;Visit developer communities like Stack Overflow,Is set up to be customized and needs to be engineered into a usable product,APIs;Customization;Integrated developer community;Quality support system;Reputation for quality and excellence;Connected to an open source project,United States of America,USD	United States dollar,160000,Bash/Shell (all shells);C;C++;Go;Python;Rust;SQL,NA,NA,Dynamodb;Elasticsearch;MariaDB;PostgreSQL,NA,NA,Amazon Web Services (AWS);Cloudflare,NA,NA,NA,NA,NA,NA,NA,NA,Hugging Face Transformers;Torch/PyTorch,NA,NA,Docker;Make;Terraform,NA,NA,Vim;Visual Studio Code,NA,NA,MacOS;Ubuntu,,Confluence;Jira,NA,NA,Microsoft Teams;Zoom,NA,NA,ChatGPT,NA,NA,Stack Overflow;Stack Exchange,A few times per week,Yes,Less than once per month or monthly,Quickly finding code solutions;Learning new-to-me technology/techniques;Learning new-to-everyone technology/techniques,"Yes, definitely","No, and I don't plan to",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appropriate in length,Easy,160000,NA
11249,I am a developer by profession,25-34 years old,"Employed, full-time","Hybrid (some remote, some in-person)",Apples,Professional development or self-paced learning from online courses,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Other online resources (e.g., videos, blogs, forum, online community);Online Courses or Certification",Technical documentation;Stack Overflow;How-to videos;AI,API document(s) and/or SDK document(s);User guides or README files found in the source repository;First-party knowledge base;AI-powered search/dev tool (free),10,7,"Developer, QA or test",20 to 99 employees,I have some influence,Start a free trial;Read ratings or reviews on third party sites like G2 Crowd,Out-of-the-box is ready to go with little need for customization,APIs;Integrated developer community;Reputation for quality and excellence,United States of America,USD	United States dollar,120000,Bash/Shell (all shells);HTML/CSS;JavaScript;Python;SQL;TypeScript,Bash/Shell (all shells);HTML/CSS;JavaScript;Python;SQL;TypeScript,Bash/Shell (all shells);HTML/CSS;JavaScript;Python;SQL;TypeScript,BigQuery;MySQL;SQLite,BigQuery;MySQL;SQLite,BigQuery;MySQL;SQLite,Google Cloud;Microsoft Azure,Google Cloud,Google Cloud,Django;FastAPI;jQuery;Node.js;React,FastAPI;Node.js;React,FastAPI;Node.js;React,NA,NA,NA,NA,NA,NA,Bun;Homebrew;Kubernetes;npm;Pip;Yarn,Bun;Homebrew;Kubernetes;Pip;Yarn,Bun;Homebrew;Kubernetes;Pip;Yarn,IntelliJ IDEA;Notepad++;PyCharm;Vim;Visual Studio;Visual Studio Code;WebStorm;Xcode,IntelliJ IDEA;PyCharm;Visual Studio;Visual Studio Code;WebStorm;Xcode,IntelliJ IDEA;PyCharm;Visual Studio;Visual Studio Code;WebStorm;Xcode,iOS;Windows,iOS;Windows,Azure Devops;Basecamp;Confluence;Jira,Azure Devops;Confluence;Jira,Azure Devops;Confluence;Jira,Discord;Microsoft Teams;Slack;Zoom,Discord;Slack,Discord;Slack,ChatGPT;GitHub Copilot,ChatGPT;GitHub Copilot,ChatGPT;GitHub Copilot,Stack Overflow;Stack Exchange;Stack Overflow Blog or Podcast,A few times per month or weekly,Yes,Less than once per month or monthly,Quickly finding code solutions;Finding reliable guidance from community-vetted answers,"Yes, somewhat",Yes,Favorable,Increase productivity;Speed up learning,Somewhat trust,Bad at handling complex tasks,Learning about a codebase;Writing code;Documenting code;Testing code;Search for answers,,,,Learning about a codebase;Writing code,Documenting code;Testing code;Search for answers,,,No,Circulating misinformation or disinformation;Missing or incorrect attribution for sources of data,Don’t trust the output or answers,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appropriate in length,Easy,120000,NA
11250,I am a developer by profession,25-34 years old,"Employed, full-time",Remote,Apples,I don’t code outside of work,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Books / Physical media;Colleague;On the job training;Other online resources (e.g., videos, blogs, forum, online community);School (i.e., University, College, etc);Online Courses or Certification",Technical documentation;Blogs;Books;Stack Overflow;Written-based Online Courses,API document(s) and/or SDK document(s);Traditional public search engine,10,7,"Developer, back-end",100 to 499 employees,I have little or no influence,Start a free trial;Ask developers I know/work with,Is ready-to-go but also customizable for growth and targeted use cases,APIs;Reputation for quality and excellence;Frequent updates to features,Italy,EUR European Euro,70000,Java;Kotlin;SQL,Go;Java;Kotlin;Scala;SQL,Java;Kotlin;SQL,Cockroachdb;Elasticsearch;H2;MariaDB;MySQL;PostgreSQL;Redis,Cockroachdb;Dynamodb;Elasticsearch;H2;MariaDB;MongoDB;MySQL;PostgreSQL;Redis,Cockroachdb;Elasticsearch;H2;MariaDB;MySQL;PostgreSQL;Redis,Amazon Web Services (AWS),Amazon Web Services (AWS);Google Cloud;Microsoft Azure;OpenShift;OpenStack,Amazon Web Services (AWS),Spring Boot,Spring Boot,Spring Boot,NA,NA,NA,Ktor;RabbitMQ,Ktor;RabbitMQ,Ktor;RabbitMQ,Docker;Gradle;Homebrew;Kubernetes;Maven (build tool);npm,Docker;Homebrew;Kubernetes;Maven (build tool),Docker;Homebrew;Kubernetes;Maven (build tool),IntelliJ IDEA;Nano;Visual Studio Code,DataGrip;IntelliJ IDEA;Visual Studio Code,IntelliJ IDEA;Visual Studio Code,MacOS,MacOS,Confluence;Jira;Markdown File;Miro,GitHub Discussions;Markdown File;Miro;Trello,Markdown File;Miro,Google Meet;Slack;Telegram,Google Meet;Slack;Telegram,Google Meet;Slack;Telegram,ChatGPT,ChatGPT;Google Gemini,ChatGPT,Stack Overflow;Stack Exchange,A few times per week,Yes,Less than once per month or monthly,Quickly finding code solutions;Finding reliable guidance from community-vetted answers,"No, not really",Yes,Favorable,Increase productivity,Somewhat distrust,Bad at handling complex tasks,Writing code;Documenting code;Testing code;Committing and reviewing code,Project planning;Debugging and getting help;Search for answers,Learning about a codebase;Deployment and monitoring;Predictive analytics;Generating content or synthetic data,,,Writing code;Documenting code;Testing code;Committing and reviewing code,,,I'm not sure,Missing or incorrect attribution for sources of data,"Don’t trust the output or answers;AI tools lack context of codebase,  internal architecture, and/or company knowledge;Not everyone uses them;We don’t have the right policies in place to reduce security risks",Yes,Individual contributor,7,Agree,Agree,Neither agree nor disagree,Disagree,Agree,Disagree,Agree,Agree,Agree,1-2 times a week,1-2 times a week,1-2 times a week,60-120 minutes a day,Less than 15 minutes a day,Number of software tools in use;Maintaining security of code being produced;Reliability of tools/systems used in work,DevOps function;Automated testing;Microservices;Continuous integration (CI) and (more often) continuous delivery;Innersource initiative,Cloud only (single or multi-cloud),Internal Developer portal,Fintech,0,0,0,30,10,15,20,20,5,Too long,Easy,75184,3
11251,I am a developer by profession,45-54 years old,"Independent contractor, freelancer, or self-employed",Remote,Apples,Hobby;Bootstrapping a business,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Books / Physical media;On the job training;School (i.e., University, College, etc)",NA,NA,26,25,"Developer, full-stack","Just me - I am a freelancer, sole proprietor, etc.",I have a great deal of influence,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow,Out-of-the-box is ready to go with little need for customization,Quality support system;Reputation for quality and excellence;Other:,United Kingdom of Great Britain and Northern Ireland,GBP	Pound sterling,60000,C#;Go;HTML/CSS;JavaScript;Kotlin;PHP;TypeScript,Go;HTML/CSS;JavaScript;TypeScript,Go;HTML/CSS;JavaScript;TypeScript,Microsoft SQL Server;MongoDB;MySQL;PostgreSQL,PostgreSQL,PostgreSQL,Amazon Web Services (AWS);Microsoft Azure,NA,NA,Angular;ASP.NET CORE;Express;Svelte;WordPress,Express;Svelte,Express;Svelte,NA,NA,NA,.NET (5+) ;React Native,NA,NA,Docker;MSBuild;Vite;Webpack,Docker;Vite,Docker;Vite,Android Studio;Emacs;Visual Studio;Visual Studio Code,Emacs;Visual Studio Code,Emacs;Visual Studio Code,Debian;Windows,Windows,Trello,Trello,Trello,Discord;Google Meet;Microsoft Teams;Zoom,Discord;Google Meet,Discord;Google Meet,NA,NA,NA,Stack Overflow;Stack Exchange;Stack Overflow Blog or Podcast,Daily or almost daily,Yes,A few times per week,Quickly finding code solutions;Finding reliable guidance from community-vetted answers;Engage with community by commenting on questions and answers or voting on questions and answers;Other (please specify):,"Yes, definitely","No, and I don't plan to",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appropriate in length,Easy,76433,NA
11252,I am a developer by profession,25-34 years old,"Employed, full-time",Remote,Apples,Hobby,"Associate degree (A.A., A.S., etc.)",On the job training;Online Courses or Certification,NA,NA,8,6,"Developer, front-end",10 to 19 employees,I have little or no influence,Ask developers I know/work with,Is set up to be customized and needs to be engineered into a usable product,APIs;Customization;Integrated developer community,Brazil,BRL	Brazilian real,96000,Java;JavaScript;PHP,Java;JavaScript,Java;JavaScript,MariaDB;MongoDB;MySQL;PostgreSQL,MariaDB;MongoDB;MySQL;PostgreSQL,MariaDB;MongoDB;MySQL;PostgreSQL,Amazon Web Services (AWS),Amazon Web Services (AWS),Amazon Web Services (AWS),AngularJS;React;Vue.js,AngularJS;React;Vue.js,AngularJS;React;Vue.js,NA,NA,NA,Apache Kafka;Flutter;RabbitMQ,Apache Kafka;Flutter;RabbitMQ,Apache Kafka;Flutter;RabbitMQ,Composer;Gradle;Maven (build tool);npm;Unity 3D;Unreal Engine;Yarn,Gradle;Maven (build tool),Gradle;Maven (build tool),IntelliJ IDEA;Visual Studio;Visual Studio Code,IntelliJ IDEA;Visual Studio;Visual Studio Code,IntelliJ IDEA;Visual Studio;Visual Studio Code,Ubuntu,Ubuntu,Jira,Jira,Jira,Discord;Microsoft Teams;Slack,Discord;Microsoft Teams;Slack,Discord;Microsoft Teams;Slack,NA,NA,NA,Stack Overflow,Daily or almost daily,No,NA,Quickly finding code solutions;Finding reliable guidance from community-vetted answers,"Yes, somewhat","No, but I plan to soon",Very favorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,Circulating misinformation or disinformation;Replacing jobs without options for new employment opportunities;Imitating a person's likeness,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appropriate in length,Neither easy nor difficult,17903,NA
11253,I am a developer by profession,25-34 years old,"Employed, full-time","Hybrid (some remote, some in-person)",Apples,Other (please specify):,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Colleague;On the job training;Other online resources (e.g., videos, blogs, forum, online community);School (i.e., University, College, etc);Online Courses or Certification","Technical documentation;Blogs;Written Tutorials;Stack Overflow;Social Media;Interactive tutorial;Video-based Online Courses;AI;Online challenges (e.g., daily or weekly coding challenges)",API document(s) and/or SDK document(s);User guides or README files found in the source repository;First-party knowledge base;Traditional public search engine;AI-powered search/dev tool (free),6,Less than 1 year,"Developer, desktop or enterprise applications",20 to 99 employees,I have little or no influence,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2 Crowd,Is ready-to-go but also customizable for growth and targeted use cases,APIs;Customization;Quality support system;Reputation for quality and excellence,India,INR	Indian rupee,420000,C#;HTML/CSS;Java,Java;Python,Java,NA,NA,NA,Microsoft Azure,Amazon Web Services (AWS),NA,ASP.NET CORE,Spring Boot,NA,NA,NA,NA,.NET Framework (1.0 - 4.8),Spring Framework,NA,NuGet,NA,NA,Code::Blocks;Eclipse;IntelliJ IDEA;Visual Studio;Visual Studio Code,IntelliJ IDEA;Netbeans;Visual Studio Code,IntelliJ IDEA;Visual Studio Code,Windows,MacOS;Windows,Azure Devops;Confluence;Jira,Azure Devops;Confluence;Jira,Azure Devops;Confluence;Jira,Google Meet;Microsoft Teams;Slack;Whatsapp;Zoom,Google Meet;Slack;Whatsapp;Zoom,Google Meet;Slack;Whatsapp;Zoom,ChatGPT,ChatGPT,ChatGPT,Stack Overflow,Daily or almost daily,Yes,I have never participated in Q&A on Stack Overflow,Quickly finding code solutions;Finding reliable guidance from community-vetted answers;Learning new-to-me technology/techniques,"Yes, somewhat",Yes,Very favorable,Increase productivity;Greater efficiency;Speed up learning;Make workload more manageable,Somewhat trust,Bad at handling complex tasks,Learning about a codebase;Writing code;Debugging and getting help;Predictive analytics;Search for answers,Project planning;Documenting code;Testing code,Committing and reviewing code;Deployment and monitoring;Generating content or synthetic data,Debugging and getting help;Search for answers,,Learning about a codebase;Writing code;Predictive analytics,,,No,Circulating misinformation or disinformation;Missing or incorrect attribution for sources of data;Biased results that do not represent diverse viewpoints;Energy demand,"Don’t trust the output or answers;AI tools lack context of codebase,  internal architecture, and/or company knowledge;Lack of proper training and education on new tools;We don’t have the right policies in place to reduce security risks",Yes,Individual contributor,0,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,1-2 times a week,10+ times a week,3-5 times a week,60-120 minutes a day,Less than 15 minutes a day,None of these,DevOps function;Knowledge sharing community;Microservices;Continuous integration (CI) and (more often) continuous delivery,Cloud only (single or multi-cloud),Traditional public search engine,Software Development,0,0,0,0,80,20,0,0,0,Too long,Easy,5025,6
11254,I am a developer by profession,25-34 years old,"Employed, full-time",Remote,Apples,Hobby;Professional development or self-paced learning from online courses,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Colleague;Other online resources (e.g., videos, blogs, forum, online community)",Technical documentation;Blogs;Stack Overflow;Social Media,API document(s) and/or SDK document(s);User guides or README files found in the source repository;First-party knowledge base;Traditional public search engine,9,5,"Developer, back-end","1,000 to 4,999 employees",I have little or no influence,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow,Is ready-to-go but also customizable for growth and targeted use cases,APIs;Customization;Integrated developer community;Reputation for quality and excellence;Frequent updates to features,India,INR	Indian rupee,NA,Bash/Shell (all shells);C;Go;Java;Python;Scala;SQL,Bash/Shell (all shells);Go;Java;JavaScript;Kotlin;Python;SQL,Bash/Shell (all shells);Go;Java;Python;SQL,Dynamodb;H2;MySQL;PostgreSQL;Snowflake,Elasticsearch;PostgreSQL;Redis;Snowflake,PostgreSQL;Snowflake,Amazon Web Services (AWS);Microsoft Azure,Amazon Web Services (AWS);Microsoft Azure,Amazon Web Services (AWS);Microsoft Azure,Spring Boot,ASP.NET CORE;Node.js;Spring Boot,Spring Boot,Rasberry Pi,Micronaut;Rasberry Pi,Rasberry Pi,Apache Kafka;Apache Spark;Hadoop;Spring Framework,Apache Kafka;Apache Spark;Quarkus;RabbitMQ,Apache Kafka;Apache Spark,Docker;Gradle;Homebrew;Kubernetes;Maven (build tool);npm;Pip;Terraform,Docker;Gradle;Homebrew;Kubernetes;Make;Maven (build tool);npm;Pip;Terraform,Docker;Gradle;Homebrew;Kubernetes;Maven (build tool);npm;Pip;Terraform,IntelliJ IDEA;Jupyter Notebook/JupyterLab;PyCharm;Sublime Text;Vim;Visual Studio Code,IntelliJ IDEA;PyCharm;Rider;Vim;Visual Studio Code,IntelliJ IDEA;PyCharm;Vim;Visual Studio Code,Android;MacOS;Ubuntu;Windows;Windows Subsystem for Linux (WSL),MacOS;Ubuntu,Azure Devops;Jira;Miro,Jira;Lucid;Miro,Jira;Miro,Google Chat;Slack;Zoom,Slack;Zoom,Slack;Zoom,ChatGPT;Phind,ChatGPT;Phind,ChatGPT;Phind,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,Less than once per month or monthly,Quickly finding code solutions;Finding reliable guidance from community-vetted answers;Showcase expertise with code solutions;Engage with community by commenting on questions and answers or voting on questions and answers,"Yes, definitely","No, and I don't plan to",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appropriate in length,Easy,NA,NA
11255,I am a developer by profession,25-34 years old,"Employed, full-time",Remote,Apples,Hobby;Contribute to open-source projects;Professional development or self-paced learning from online courses,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Books / Physical media;On the job training;Other online resources (e.g., videos, blogs, forum, online community);School (i.e., University, College, etc)",Technical documentation;Blogs;Written Tutorials;Stack Overflow;Social Media,API document(s) and/or SDK document(s);User guides or README files found in the source repository;Traditional public search engine,21,11,"Developer, full-stack",100 to 499 employees,I have some influence,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2 Crowd,Is ready-to-go but also customizable for growth and targeted use cases,APIs;Customization;Integrated developer community;Quality support system;Reputation for quality and excellence;Connected to an open source project,United Kingdom of Great Britain and Northern Ireland,GBP	Pound sterling,150413,Bash/Shell (all shells);C#;HTML/CSS;JavaScript;PowerShell;SQL,Bash/Shell (all shells);C#;HTML/CSS;JavaScript;PowerShell;SQL,Bash/Shell (all shells);C#;HTML/CSS;JavaScript;PowerShell;SQL,Microsoft SQL Server,Microsoft SQL Server,Microsoft SQL Server,Microsoft Azure,Microsoft Azure,Microsoft Azure,ASP.NET CORE;jQuery;React,ASP.NET CORE;Htmx,ASP.NET CORE,MSVC,MSVC,MSVC,.NET (5+) ,.NET (5+) ;OpenGL,.NET (5+) ,Chocolatey;Docker;Kubernetes;MSBuild;npm;NuGet;Terraform;Visual Studio Solution;Webpack,Chocolatey;Docker;Kubernetes;MSBuild;NuGet;Visual Studio Solution,Chocolatey;Docker;Kubernetes;MSBuild;NuGet;Visual Studio Solution,Notepad++;Visual Studio,Notepad++;Visual Studio,Notepad++;Visual Studio,Windows,Windows,Jira;Lucid;Markdown File;Miro;Stack Overflow for Teams,Markdown File;Stack Overflow for Teams,Markdown File;Stack Overflow for Teams,Google Meet;Slack,Google Meet;Slack,Google Meet;Slack,NA,NA,NA,Stack Overflow for Teams (private knowledge sharing & collaboration platform for companies);Stack Overflow;Stack Exchange;Stack Overflow Blog or Podcast,Multiple times per day,Yes,A few times per week,Quickly finding code solutions;Finding reliable guidance from community-vetted answers;Engage with community by commenting on questions and answers or voting on questions and answers;Learning new-to-me technology/techniques,"No, not really","No, and I don't plan to",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Individual contributor,10,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Strongly agree,3-5 times a week,10+ times a week,3-5 times a week,30-60 minutes a day,60-120 minutes a day,Tracking my work;Complexity of tech stack for deployment,DevOps function;Automated testing;Observability tools;Knowledge sharing community;AI-assisted technology tool(s);Microservices;Continuous integration (CI) and (more often) continuous delivery;Innersource initiative,Hybrid (on-prem and cloud),Other:,Software Development,10,5,10,15,5,20,15,5,15,Too long,Neither easy nor difficult,191608,9
