ResponseId,Q120,MainBranch,Age,Employment,RemoteWork,CodingActivities,EdLevel,LearnCode,LearnCodeOnline,LearnCodeCoursesCert,YearsCode,YearsCodePro,DevType,OrgSize,PurchaseInfluence,TechList,BuyNewTool,Country,Currency,CompTotal,LanguageHaveWorkedWith,LanguageWantToWorkWith,DatabaseHaveWorkedWith,DatabaseWantToWorkWith,PlatformHaveWorkedWith,PlatformWantToWorkWith,WebframeHaveWorkedWith,WebframeWantToWorkWith,MiscTechHaveWorkedWith,MiscTechWantToWorkWith,ToolsTechHaveWorkedWith,ToolsTechWantToWorkWith,NEWCollabToolsHaveWorkedWith,NEWCollabToolsWantToWorkWith,OpSysPersonal use,OpSysProfessional use,OfficeStackAsyncHaveWorkedWith,OfficeStackAsyncWantToWorkWith,OfficeStackSyncHaveWorkedWith,OfficeStackSyncWantToWorkWith,AISearchHaveWorkedWith,AISearchWantToWorkWith,AIDevHaveWorkedWith,AIDevWantToWorkWith,NEWSOSites,SOVisitFreq,SOAccount,SOPartFreq,SOComm,SOAI,AISelect,AISent,AIAcc,AIBen,AIToolInterested in Using,AIToolCurrently Using,AIToolNot interested in Using,AINextVery different,AINextNeither different nor similar,AINextSomewhat similar,AINextVery similar,AINextSomewhat different,TBranch,ICorPM,WorkExp,Knowledge_1,Knowledge_2,Knowledge_3,Knowledge_4,Knowledge_5,Knowledge_6,Knowledge_7,Knowledge_8,Frequency_1,Frequency_2,Frequency_3,TimeSearching,TimeAnswering,ProfessionalTech,Industry,SurveyLength,SurveyEase,ConvertedCompYearly
1312,I agree,I am a developer by profession,25-34 years old,"Employed, full-time","Hybrid (some remote, some in-person)",Hobby,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Colleague;Online Courses or Certification;On the job training;Other online resources (e.g., videos, blogs, forum);School (i.e., University, College, etc)",Formal documentation provided by the owner of the tech;Blogs with tips and tricks;How-to videos;Written-based Online Courses;Written Tutorials;Click to write Choice 20;Stack Overflow;Interactive tutorial,Other;Codecademy;Udemy,11,9,"Developer, full-stack",100 to 499 employees,I have some influence,Investigate,Start a free trial;Ask developers I know/work with,France,EUR European Euro,70000,C;C#;C++;HTML/CSS;Java;JavaScript;MATLAB;Objective-C;PHP;SQL;VBA;Visual Basic (.Net),C#;HTML/CSS;JavaScript;PHP;SQL,Cassandra;Couch DB;Microsoft SQL Server;MySQL;Oracle;PostgreSQL;SQLite,Microsoft SQL Server;MySQL;Oracle;PostgreSQL;SQLite,Amazon Web Services (AWS);Microsoft Azure;OVH,Amazon Web Services (AWS);Microsoft Azure,AngularJS;ASP.NET;ASP.NET CORE;jQuery;Laravel;Node.js;React;Ruby on Rails;Symfony;Vue.js,ASP.NET CORE;jQuery;Laravel;Node.js;Vue.js,.NET (5+) ;.NET Framework (1.0 - 4.8);Cordova;Ionic;OpenGL;Qt;Spring Framework;Xamarin,.NET (5+) ;.NET MAUI;Flutter,CMake;Composer;GNU GCC;Gradle;Kubernetes;Maven (build tool);npm;NuGet;Unity 3D;Visual Studio Solution;Yarn,Composer;npm;NuGet;Visual Studio Solution,Android Studio;Eclipse;Jupyter Notebook/JupyterLab;Notepad++;Nova;PhpStorm;Qt Creator;Sublime Text;Visual Studio Code;Xcode,Android Studio;Notepad++;Nova;Visual Studio Code;Xcode,Android;iOS;MacOS;Windows,Android;Windows,Asana;Jira;Trello,Asana;Trello,Discord;Google Chat;Google Meet;Microsoft Teams;Skype;Slack;Whatsapp;Zoom,Slack;Whatsapp;Zoom,NA,NA,NA,NA,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,A few times per month or weekly,"Yes, somewhat",Choose best answer with crossing results between subjects,"No, but I plan to soon",Favorable,NA,Neither trust nor distrust,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Individual contributor,10,Agree,Neither agree nor disagree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,10+ times a week,1-2 times a week,6-10 times a week,30-60 minutes a day,30-60 minutes a day,DevOps function;Automated testing;Continuous integration (CI) and (more often) continuous delivery,NA,Appropriate in length,Neither easy nor difficult,74963
1313,I agree,I am a developer by profession,25-34 years old,"Employed, full-time","Hybrid (some remote, some in-person)",Hobby,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Books / Physical media;Other online resources (e.g., videos, blogs, forum);School (i.e., University, College, etc)",Formal documentation provided by the owner of the tech;Blogs with tips and tricks;Stack Overflow,NA,11,6,"Developer, embedded applications or devices",100 to 499 employees,I have little or no influence,NA,NA,Italy,EUR European Euro,42000,C;C++;Go,C;C++;Go,NA,NA,NA,NA,NA,NA,NA,NA,GNU GCC,GNU GCC,Emacs,Emacs,Debian,Windows,Markdown File,Markdown File,Google Chat;Google Meet,Google Chat;Google Meet,NA,NA,NA,NA,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,Less than once per month or monthly,"No, not really",NA,"No, and I don't plan to",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appropriate in length,Easy,44978
1314,I agree,I am a developer by profession,18-24 years old,"Employed, full-time;Student, part-time","Hybrid (some remote, some in-person)",Hobby;School or academic work,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Hackathons (virtual or in-person);Other online resources (e.g., videos, blogs, forum)","Formal documentation provided by the owner of the tech;Blogs with tips and tricks;How-to videos;Online challenges (e.g., daily or weekly coding challenges);Click to write Choice 20;Stack Overflow",NA,5,NA,"Developer, full-stack",NA,NA,Investigate,Start a free trial;Visit developer communities like Stack Overflow,Germany,NA,NA,Bash/Shell (all shells);C#;HTML/CSS;PowerShell;SQL;TypeScript,Bash/Shell (all shells);C#;HTML/CSS;Python;TypeScript,Microsoft SQL Server;MySQL;PostgreSQL,MySQL;SQLite;Supabase,Amazon Web Services (AWS);Hetzner;Managed Hosting;Vercel,Amazon Web Services (AWS);Cloudflare;Hetzner;Managed Hosting;Vercel,ASP.NET;Express;Next.js;React;Vue.js,Next.js;Nuxt.js;Qwik;Solid.js;Svelte;Vue.js,.NET (5+) ;.NET Framework (1.0 - 4.8);Tauri,.NET (5+) ;Tauri,Docker;Maven (build tool);MSBuild;pnpm;Vite,Ansible;Bun;Docker;pnpm;Vite,IntelliJ IDEA;Notepad++;Rider;Sublime Text;Visual Studio Code,IntelliJ IDEA;Notepad++;PyCharm;Rider;Visual Studio Code,Windows,Windows,NA,NA,Discord;Microsoft Teams,Discord;Microsoft Teams,ChatGPT;WolframAlpha,ChatGPT;WolframAlpha,GitHub Copilot,GitHub Copilot,Stack Overflow;Stack Exchange,Multiple times per day,Yes,A few times per month or weekly,"Yes, definitely",Maybe AI could help suggest related questions when creating a new question?,Yes,Favorable,Increase productivity;Speed up learning,Neither trust nor distrust,Learning about a codebase,Writing code;Documenting code;Debugging and getting help,Project planning;Testing code;Committing and reviewing code;Deployment and monitoring;Collaborating with teammates ;Other (please describe),,,,,Writing code;Documenting code;Debugging and getting help,Yes,Individual contributor,1,Agree,Agree,Disagree,Disagree,Disagree,Agree,Neither agree nor disagree,Agree,1-2 times a week,1-2 times a week,1-2 times a week,30-60 minutes a day,15-30 minutes a day,Continuous integration (CI) and (more often) continuous delivery,"Information Services, IT, Software Development, or other Technology",Appropriate in length,Easy,NA
1315,I agree,I am learning to code,18-24 years old,"Independent contractor, freelancer, or self-employed;Not employed, but looking for work",Remote,Hobby;Professional development or self-paced learning from online courses,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Friend or family member;Other online resources (e.g., videos, blogs, forum)",Formal documentation provided by the owner of the tech;Blogs with tips and tricks;How-to videos;Written Tutorials;Click to write Choice 20;Stack Overflow;Interactive tutorial,NA,9,NA,"Developer, back-end",NA,NA,Other,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2 Crowd,Germany,NA,NA,Python;TypeScript,C#;C++;Python;Rust;TypeScript,MariaDB;MongoDB;PostgreSQL,MariaDB;MongoDB;PostgreSQL,NA,NA,Node.js,Node.js;React,NA,NA,APT;Docker;Homebrew;npm;Pip,APT;Docker;Homebrew;Kubernetes;npm;Pip;pnpm;Podman;Vite,Neovim;PyCharm;Visual Studio Code;WebStorm,Neovim;PyCharm;Visual Studio Code;WebStorm,MacOS;Windows,MacOS;Ubuntu,NA,NA,Discord,Discord,NA,NA,NA,NA,Stack Overflow;Stack Exchange,A few times per week,Yes,I have never participated in Q&A on Stack Overflow,"No, not at all",NA,"No, but I plan to soon",Favorable,NA,Highly distrust,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appropriate in length,Easy,NA
1316,I agree,I am a developer by profession,35-44 years old,"Employed, full-time","Hybrid (some remote, some in-person)",Hobby,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Books / Physical media;On the job training;Other online resources (e.g., videos, blogs, forum)",Formal documentation provided by the owner of the tech;Blogs with tips and tricks;Books;How-to videos;Stack Overflow;Interactive tutorial,NA,17,15,"Developer, front-end","10,000 or more employees",I have some influence,Investigate,Start a free trial;Visit developer communities like Stack Overflow,United States of America,USD	United States dollar,NA,Bash/Shell (all shells);HTML/CSS;JavaScript;Perl;SAS;TypeScript,Bash/Shell (all shells);Go;HTML/CSS;JavaScript;Lua;Perl;SAS;TypeScript,NA,NA,Digital Ocean;OpenStack,Digital Ocean;OpenStack,Next.js;Node.js;React,Next.js;Node.js;React,NA,NA,Docker;GNU GCC;npm;Vite;Yarn,Docker;GNU GCC;npm;Vite;Yarn,Neovim;Notepad++;Vim;Visual Studio Code,Neovim;Vim;Visual Studio Code,Ubuntu;Windows;Windows Subsystem for Linux (WSL),Ubuntu;Windows;Windows Subsystem for Linux (WSL),NA,NA,Microsoft Teams,NA,NA,NA,GitHub Copilot,GitHub Copilot,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,Less than once per month or monthly,"Yes, somewhat",NA,Yes,Favorable,Increase productivity;Speed up learning,Somewhat trust,,Writing code,,,,,,Writing code,Yes,Individual contributor,15,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,NA,NA,Neither agree nor disagree,NA,1-2 times a week,1-2 times a week,Never,15-30 minutes a day,NA,Microservices;Automated testing;Innersource initiative,"Information Services, IT, Software Development, or other Technology",Appropriate in length,Easy,NA
1317,I agree,I am a developer by profession,25-34 years old,"Employed, full-time","Hybrid (some remote, some in-person)",Hobby;Professional development or self-paced learning from online courses,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Books / Physical media;Colleague;Other online resources (e.g., videos, blogs, forum);School (i.e., University, College, etc)",Formal documentation provided by the owner of the tech;Blogs with tips and tricks;How-to videos;Written Tutorials;Stack Overflow;Interactive tutorial,NA,12,5,"Developer, back-end","10,000 or more employees",I have little or no influence,NA,Ask developers I know/work with;Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2 Crowd,United States of America,USD	United States dollar,120000,Bash/Shell (all shells);C++;Go;HTML/CSS;Java;JavaScript;PowerShell;Python;SQL,Bash/Shell (all shells);Go;Python,BigQuery;PostgreSQL,BigQuery,Google Cloud;Heroku,Google Cloud,FastAPI;React,FastAPI;React,Keras;NumPy;Pandas;Torch/PyTorch,NumPy;Pandas;Torch/PyTorch,Chocolatey;Docker;Kubernetes;Pip;Terraform,Chocolatey;Docker;Pip,Jupyter Notebook/JupyterLab;Visual Studio Code,Jupyter Notebook/JupyterLab;Visual Studio Code,Windows,Windows,Confluence;Jira;Miro,Miro,Microsoft Teams;Slack,Microsoft Teams;Slack,ChatGPT,ChatGPT,NA,NA,Stack Overflow;Stack Exchange,Daily or almost daily,Not sure/can't remember,NA,Neutral,"I mostly care about the Stack Overflow experience: getting quick, accurate, easy-to-apply answers to everyday development questions I have. As long as the answers are accurate, reliable, and don't stifle discussion where there are multiple valid options, I don't much care where the answers come from. If AI can improve the experience or help people craft better questions and answers, great, bring it on","No, but I plan to soon",Favorable,NA,Neither trust nor distrust,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Individual contributor,5,Neither agree nor disagree,Strongly agree,Disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Strongly agree,Disagree,1-2 times a week,1-2 times a week,1-2 times a week,30-60 minutes a day,Less than 15 minutes a day,Microservices;Automated testing;Observability tools;Developer portal or other central places to find tools/services;Continuous integration (CI) and (more often) continuous delivery,Retail and Consumer Services,Appropriate in length,Easy,120000
1318,I agree,"I am not primarily a developer, but I write code sometimes as part of my work/studies",25-34 years old,"Employed, part-time;Student, part-time",In-person,Hobby;School or academic work,Some college/university study without earning a degree,"Books / Physical media;Friend or family member;Other online resources (e.g., videos, blogs, forum);School (i.e., University, College, etc)","Formal documentation provided by the owner of the tech;Blogs with tips and tricks;Books;Online challenges (e.g., daily or weekly coding challenges);Stack Overflow",NA,16,NA,Educator,NA,NA,Investigate,Start a free trial;Ask developers I know/work with;Research companies that have emailed me,Sweden,NA,NA,Ada;C;C++;Java;Python,C;C++;Python;Rust,NA,NA,NA,NA,NA,NA,NA,NA,GNU GCC;LLVM's Clang;Make,Cargo;GNU GCC;Kubernetes;LLVM's Clang;Make,Vim,Emacs;Vim,Other Linux-based;Other (Please Specify):,Other Linux-based;Other (Please Specify):,NA,NA,Microsoft Teams,NA,NA,NA,NA,NA,Stack Overflow;Stack Exchange,A few times per month or weekly,No,NA,"No, not at all",NA,"No, and I don't plan to",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appropriate in length,Neither easy nor difficult,NA
1319,I agree,I am a developer by profession,35-44 years old,"Employed, full-time",Remote,Hobby;Contribute to open-source projects,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Books / Physical media;Online Courses or Certification;On the job training;Other online resources (e.g., videos, blogs, forum)","Blogs with tips and tricks;How-to videos;Online challenges (e.g., daily or weekly coding challenges);Written Tutorials;Stack Overflow;Certification videos",Codecademy;edX;Udemy;Pluralsight;Coursera;Udacity,10,10,"Developer, full-stack",20 to 99 employees,I have some influence,Investigate,Ask developers I know/work with;Visit developer communities like Stack Overflow;Research companies that have advertised on sites I visit;Read ratings or reviews on third party sites like G2 Crowd,United Kingdom of Great Britain and Northern Ireland,GBP	Pound sterling,NA,JavaScript,Go,Dynamodb;Firebase Realtime Database;MongoDB;PostgreSQL,BigQuery;Elasticsearch,Amazon Web Services (AWS);Firebase,Google Cloud,Angular;AngularJS;Express;Gatsby;jQuery;Next.js;Node.js;Nuxt.js;React;Vue.js,NestJS;Remix,Ionic;React Native,Electron;SwiftUI,Vite;Webpack;Yarn,NA,Visual Studio Code,NA,iOS;MacOS,iOS;MacOS,Confluence;GitHub Discussions;Jira;Miro,NA,Discord;Slack,NA,ChatGPT,NA,NA,NA,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,A few times per week,"Yes, definitely",I think using AI is good. It encourages engagements and user interactions,Yes,Favorable,Increase productivity,Somewhat trust,Project planning;Deployment and monitoring;Collaborating with teammates ,Learning about a codebase;Writing code;Documenting code;Debugging and getting help;Testing code;Committing and reviewing code,,Writing code;Documenting code;Debugging and getting help;Testing code;Committing and reviewing code,,,,Learning about a codebase,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Too long,Easy,NA
1320,I agree,"I am not primarily a developer, but I write code sometimes as part of my work/studies",18-24 years old,"Student, full-time;Employed, part-time",Remote,Hobby;Contribute to open-source projects;Professional development or self-paced learning from online courses,Some college/university study without earning a degree,"Other online resources (e.g., videos, blogs, forum)",Formal documentation provided by the owner of the tech;Blogs with tips and tricks;Books;How-to videos;Written Tutorials;Click to write Choice 20;Stack Overflow,NA,4,NA,"Developer, full-stack",NA,NA,Investigate,NA,Austria,NA,NA,Bash/Shell (all shells);Haskell;HTML/CSS;JavaScript;OCaml;Python,Haskell,NA,NA,Netlify,NA,NA,NA,NA,NA,Nix;Vite;Yarn,Nix;Vite,Emacs;Neovim;Visual Studio Code,Emacs;Neovim,Other Linux-based;Other (Please Specify):,,NA,NA,Discord,NA,ChatGPT,NA,NA,NA,Stack Overflow;Stack Exchange,Multiple times per day,Yes,I have never participated in Q&A on Stack Overflow,"No, not at all",NA,"No, and I don't plan to",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appropriate in length,Easy,NA
1321,I agree,I am a developer by profession,55-64 years old,"Employed, full-time",In-person,Hobby,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","On the job training;School (i.e., University, College, etc)",NA,NA,40,30,"Developer, full-stack","5,000 to 9,999 employees",I have some influence,Investigate,Start a free trial;Visit developer communities like Stack Overflow,United States of America,USD	United States dollar,250000,Assembly;Bash/Shell (all shells);C;C++;Python,Assembly;Bash/Shell (all shells);C++;Python,NA,NA,Amazon Web Services (AWS);VMware,VMware,NA,NA,NumPy,NumPy,CMake;Docker;Make;Pip,Make;Pip,Neovim;Vim,Neovim;Vim;Visual Studio Code,MacOS;Red Hat,MacOS;Red Hat;Windows,Confluence;Doxygen;Markdown File,Wikis,NA,NA,NA,NA,NA,NA,Stack Overflow;Stack Exchange,Daily or almost daily,No,NA,Neutral,I come to stack overflow for the correct answer. I’m not sure AI will give me that,"No, and I don't plan to",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Individual contributor,34,Agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Agree,1-2 times a week,3-5 times a week,1-2 times a week,30-60 minutes a day,60-120 minutes a day,Automated testing;Continuous integration (CI) and (more often) continuous delivery,NA,Appropriate in length,Easy,250000
1322,I agree,I am a developer by profession,25-34 years old,"Employed, full-time",In-person,Hobby,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","School (i.e., University, College, etc)",NA,NA,10,5,"Engineer, data",2 to 9 employees,I have some influence,Investigate,Start a free trial,Italy,EUR European Euro,20000,Assembly;C;C#;C++;Java;PHP;TypeScript;VBA;Visual Basic (.Net),Bash/Shell (all shells);Delphi;HTML/CSS;JavaScript;Python;SQL,Firebird;MySQL,MariaDB;Microsoft Access;Microsoft SQL Server;PostgreSQL;Redis;SQLite,"Heroku;Linode, now Akamai;OVH",Firebase;Google Cloud;Hetzner;VMware,jQuery;Vue.js,Flask;React,.NET (5+) ;.NET Framework (1.0 - 4.8);SwiftUI,NumPy;Opencv;RabbitMQ,CMake;NuGet,Docker;Kubernetes;npm;Pip;Yarn,Atom;DataGrip;Eclipse;IntelliJ IDEA;Jupyter Notebook/JupyterLab;Vim;Xcode,"Android Studio;Notepad++;Rad Studio (Delphi, C++ Builder);Visual Studio Code",,Ubuntu;Windows,NA,NA,Google Meet;Skype,Discord;Microsoft Teams;Zoom,NA,NA,NA,NA,Stack Overflow;Stack Exchange,Multiple times per day,Yes,A few times per month or weekly,"Yes, somewhat","I think SO should also start using AI, both as you suggested to help complete a question, but in turn to signal to moderators the content of answers that are suspected to be AI or otherwise of answers suspected to be incorrect.","No, but I plan to soon",Favorable,NA,Somewhat trust,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Individual contributor,5,Agree,Strongly agree,Neither agree nor disagree,Agree,Agree,Strongly disagree,Strongly disagree,Neither agree nor disagree,1-2 times a week,1-2 times a week,Never,30-60 minutes a day,15-30 minutes a day,Microservices;Developer portal or other central places to find tools/services,Healthcare,Appropriate in length,Easy,21418
1323,I agree,I am a developer by profession,35-44 years old,"Employed, full-time",Remote,Hobby,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Books / Physical media;Friend or family member;Online Courses or Certification;Other online resources (e.g., videos, blogs, forum);School (i.e., University, College, etc)",Formal documentation provided by the owner of the tech;Blogs with tips and tricks;Books;Recorded coding sessions;How-to videos;Written Tutorials;Click to write Choice 20;Stack Overflow,Other,25,12,"Developer, full-stack","1,000 to 4,999 employees",I have some influence,Given a list,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2 Crowd,United States of America,USD	United States dollar,139000,Bash/Shell (all shells);Clojure;HTML/CSS;JavaScript;Lua;Python;SQL,Assembly;Bash/Shell (all shells);Dart;Python;SQL;TypeScript,Elasticsearch;Neo4J;PostgreSQL,Elasticsearch;Neo4J;PostgreSQL,Amazon Web Services (AWS),Amazon Web Services (AWS),Django;Next.js;React,Django,NA,NA,Docker;Kubernetes,Docker;Kubernetes,BBEdit;Neovim;PyCharm,BBEdit;Jupyter Notebook/JupyterLab;Neovim;PyCharm;Visual Studio Code,MacOS,MacOS,Jira,NA,Microsoft Teams;Zoom,NA,WolframAlpha,NA,NA,NA,Stack Overflow;Stack Exchange;Collectives on Stack Overflow,Multiple times per day,Yes,A few times per month or weekly,"Yes, somewhat",Adapting existing answers to new questions.,"No, but I plan to soon",Very favorable,NA,Somewhat distrust,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Individual contributor,12,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Disagree,Disagree,Agree,3-5 times a week,3-5 times a week,1-2 times a week,15-30 minutes a day,15-30 minutes a day,Automated testing;Observability tools;Continuous integration (CI) and (more often) continuous delivery,"Information Services, IT, Software Development, or other Technology",Too short,Easy,139000
1324,I agree,I am a developer by profession,35-44 years old,"Independent contractor, freelancer, or self-employed","Hybrid (some remote, some in-person)",Hobby,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Colleague;Online Courses or Certification;School (i.e., University, College, etc)",NA,Other,28,18,"Developer, back-end","Just me - I am a freelancer, sole proprietor, etc.",I have a great deal of influence,Investigate,Start a free trial;Ask developers I know/work with,United Kingdom of Great Britain and Northern Ireland,GBP	Pound sterling,44000,PHP;Python,PHP;Python;SQL,Dynamodb;MariaDB;MySQL;SQLite,Dynamodb;MariaDB;PostgreSQL;SQLite,Amazon Web Services (AWS);Google Cloud;Managed Hosting;Netlify,Amazon Web Services (AWS),FastAPI;Symfony;WordPress,FastAPI;Next.js;Symfony;WordPress,NA,NA,Composer;Docker;Pip;Terraform,Composer;Docker;Kubernetes;Pip;Terraform,Jupyter Notebook/JupyterLab;PhpStorm;PyCharm;Visual Studio Code,PhpStorm;PyCharm,MacOS;Ubuntu;Windows;Windows Subsystem for Linux (WSL),MacOS;Ubuntu,Jira;Markdown File,Airtable;Jira;Markdown File,Google Chat;Google Meet;Signal;Slack;Telegram;Whatsapp;Zoom,Google Chat;Google Meet;Signal,Bing AI;ChatGPT;Google Bard AI,ChatGPT,GitHub Copilot,NA,Stack Overflow,A few times per month or weekly,Yes,Less than once per month or monthly,"Yes, somewhat","I use AI already. Fighting against it is a lost cause. The economics always win, and AI is cheaper. Stackoverflow has alot of questinos, answers. AI could help write better questions and answers. AI could help searching and providing better answers with resources outside stackoverflow (api, documentation, etc).",Yes,Very favorable,Increase productivity;Speed up learning;Improve accuracy in coding,Somewhat trust,Learning about a codebase;Testing code;Committing and reviewing code;Collaborating with teammates ,Project planning;Writing code;Documenting code;Debugging and getting help,Deployment and monitoring,Writing code,,Project planning,,Documenting code;Debugging and getting help,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appropriate in length,Easy,54621
1325,I agree,I am a developer by profession,18-24 years old,"Employed, full-time;Employed, part-time","Hybrid (some remote, some in-person)",Hobby;Professional development or self-paced learning from online courses;Freelance/contract work,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Books / Physical media;Colleague;Friend or family member;Online Courses or Certification;Other online resources (e.g., videos, blogs, forum);Coding Bootcamp",Formal documentation provided by the owner of the tech;Blogs with tips and tricks;Books;How-to videos;Video-based Online Courses;Written-based Online Courses;Certification videos,Udemy;Coursera,5,3,"Developer, back-end",20 to 99 employees,I have little or no influence,NA,Start a free trial;Read ratings or reviews on third party sites like G2 Crowd;Ask a generative AI tool,Viet Nam,VND	Vietnamese dong,NA,Go;Java;JavaScript;Python;SQL;TypeScript,Dart;Go;Java;JavaScript;Python;SQL;TypeScript,Cloud Firestore;Elasticsearch;H2;PostgreSQL;Redis,Cloud Firestore;Elasticsearch;PostgreSQL;Redis,Amazon Web Services (AWS);Digital Ocean;Firebase;Fly.io;Google Cloud;Microsoft Azure;Netlify;Vercel,Amazon Web Services (AWS);Firebase;Fly.io;Microsoft Azure,Express;FastAPI;NestJS;Node.js;React;Spring Boot,Express;NestJS;Spring Boot,Apache Kafka;Opencv;Quarkus;Spring Framework,Apache Kafka;Spring Framework,Docker;Gradle;Homebrew;Kubernetes;Make;Maven (build tool);npm;Pip;Webpack;Yarn,Docker;Gradle;Homebrew;Kubernetes;Make;Maven (build tool);npm;Pip;Webpack;Yarn,DataGrip;Fleet;Goland;IntelliJ IDEA;Neovim;Notepad++;PyCharm;Sublime Text;Vim;Visual Studio Code;WebStorm,DataGrip;Goland;IntelliJ IDEA;PyCharm;Sublime Text;Vim;Visual Studio Code;WebStorm,MacOS;Ubuntu;Windows,MacOS;Ubuntu,Azure Devops;Confluence;Jira;Notion;Redocly,Azure Devops;Confluence;GitHub Discussions;Jira;Notion;Redocly,Discord;Google Chat;Google Meet;Microsoft Teams;Telegram;Zoom,Discord;Google Chat;Google Meet;Microsoft Teams;Telegram;Zoom,ChatGPT,ChatGPT,GitHub Copilot;Mintlify,GitHub Copilot;Mintlify,Stack Overflow,Daily or almost daily,Yes,A few times per month or weekly,"Yes, somewhat",Agree,Yes,Favorable,Speed up learning,Somewhat distrust,Learning about a codebase;Writing code;Documenting code;Debugging and getting help;Committing and reviewing code,Writing code;Documenting code;Debugging and getting help;Committing and reviewing code,Project planning,,Writing code;Debugging and getting help,,,Documenting code;Committing and reviewing code,Yes,Individual contributor,3,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Never,1-2 times a week,Never,Less than 15 minutes a day,15-30 minutes a day,DevOps function;Microservices;Observability tools;Continuous integration (CI) and (more often) continuous delivery,Healthcare,Appropriate in length,Easy,NA
1326,I agree,I am a developer by profession,25-34 years old,"Employed, full-time","Hybrid (some remote, some in-person)",Hobby,Something else,"Books / Physical media;On the job training;Other online resources (e.g., videos, blogs, forum);School (i.e., University, College, etc)","Formal documentation provided by the owner of the tech;Blogs with tips and tricks;Books;Written-based Online Courses;Online challenges (e.g., daily or weekly coding challenges);Written Tutorials;Click to write Choice 20;Stack Overflow;Interactive tutorial",NA,6,3,"Developer, full-stack",20 to 99 employees,I have a great deal of influence,Investigate,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2 Crowd,Germany,EUR European Euro,55000,C#;HTML/CSS;Java;JavaScript;PowerShell;SQL;TypeScript;Visual Basic (.Net),NA,Microsoft SQL Server;SQLite,NA,NA,NA,ASP.NET,NA,.NET (5+) ;.NET Framework (1.0 - 4.8);.NET MAUI;Xamarin,.NET (5+) ,MSBuild;NuGet;Visual Studio Solution,Chocolatey;Docker;MSBuild;NuGet,Visual Studio Code,Rider;Visual Studio Code,Other Linux-based;Windows,Ubuntu;Windows,Markdown File,Markdown File,Discord;Microsoft Teams;Whatsapp,NA,NA,NA,NA,NA,Stack Overflow;Stack Exchange,Multiple times per day,Yes,Less than once per month or monthly,"No, not really",NA,"No, but I plan to soon",Indifferent,NA,Highly distrust,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appropriate in length,Neither easy nor difficult,58899
