ResponseId,MainBranch,Age,Employment,RemoteWork,Check,CodingActivities,EdLevel,LearnCode,LearnCodeOnline,TechDoc,YearsCode,YearsCodePro,DevType,OrgSize,PurchaseInfluence,BuyNewTool,BuildvsBuy,TechEndorse,Country,Currency,CompTotal,LanguageHaveWorkedWith,LanguageWantToWorkWith,LanguageAdmired,DatabaseHaveWorkedWith,DatabaseWantToWorkWith,DatabaseAdmired,PlatformHaveWorkedWith,PlatformWantToWorkWith,PlatformAdmired,WebframeHaveWorkedWith,WebframeWantToWorkWith,WebframeAdmired,EmbeddedHaveWorkedWith,EmbeddedWantToWorkWith,EmbeddedAdmired,MiscTechHaveWorkedWith,MiscTechWantToWorkWith,MiscTechAdmired,ToolsTechHaveWorkedWith,ToolsTechWantToWorkWith,ToolsTechAdmired,NEWCollabToolsHaveWorkedWith,NEWCollabToolsWantToWorkWith,NEWCollabToolsAdmired,OpSysPersonal use,OpSysProfessional use,OfficeStackAsyncHaveWorkedWith,OfficeStackAsyncWantToWorkWith,OfficeStackAsyncAdmired,OfficeStackSyncHaveWorkedWith,OfficeStackSyncWantToWorkWith,OfficeStackSyncAdmired,AISearchDevHaveWorkedWith,AISearchDevWantToWorkWith,AISearchDevAdmired,NEWSOSites,SOVisitFreq,SOAccount,SOPartFreq,SOHow,SOComm,AISelect,AISent,AIBen,AIAcc,AIComplex,AIToolCurrently Using,AIToolInterested in Using,AIToolNot interested in Using,AINextMuch more integrated,AINextNo change,AINextMore integrated,AINextLess integrated,AINextMuch less integrated,AIThreat,AIEthics,AIChallenges,TBranch,ICorPM,WorkExp,Knowledge_1,Knowledge_2,Knowledge_3,Knowledge_4,Knowledge_5,Knowledge_6,Knowledge_7,Knowledge_8,Knowledge_9,Frequency_1,Frequency_2,Frequency_3,TimeSearching,TimeAnswering,Frustration,ProfessionalTech,ProfessionalCloud,ProfessionalQuestion,Industry,JobSatPoints_1,JobSatPoints_4,JobSatPoints_5,JobSatPoints_6,JobSatPoints_7,JobSatPoints_8,JobSatPoints_9,JobSatPoints_10,JobSatPoints_11,SurveyLength,SurveyEase,ConvertedCompYearly,JobSat
58578,I am a developer by profession,25-34 years old,"Employed, full-time","Hybrid (some remote, some in-person)",Apples,Professional development or self-paced learning from online courses,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Books / Physical media;Other online resources (e.g., videos, blogs, forum, online community);Online Courses or Certification","Technical documentation;Blogs;Books;Written Tutorials;Stack Overflow;Video-based Online Courses;AI;Online challenges (e.g., daily or weekly coding challenges)",API document(s) and/or SDK document(s);Traditional public search engine,13,8,"Developer, back-end","1,000 to 4,999 employees",I have little or no influence,NA,Out-of-the-box is ready to go with little need for customization,Integrated developer community;Reputation for quality and excellence;Frequent updates to features,Croatia,EUR European Euro,57000,C;C#;C++;Java;Python;Scala;SQL,Bash/Shell (all shells);Go;Java;Kotlin;Python;Rust;SQL,Java;Python;SQL,H2;IBM DB2;MariaDB;Microsoft SQL Server;MySQL;PostgreSQL;Redis,MariaDB;MySQL;PostgreSQL;Redis,MariaDB;MySQL;PostgreSQL;Redis,OpenShift,Amazon Web Services (AWS);Google Cloud;Netlify,NA,Angular;AngularJS;Express;jQuery;React,Spring Boot,NA,NA,NA,NA,Apache Kafka;Apache Spark;Hadoop;Hugging Face Transformers;NumPy;Pandas;Spring Framework,Apache Kafka;Apache Spark;Hugging Face Transformers;NumPy;Pandas;Quarkus;RabbitMQ;TensorFlow,Apache Kafka;Apache Spark;Hugging Face Transformers;NumPy;Pandas,Ansible;Ant;Docker;Kubernetes;Maven (build tool);npm;Pacman;Pip;Webpack,Docker;Gradle;Maven (build tool);Unity 3D;Unreal Engine,Docker;Maven (build tool),Android Studio;Code::Blocks;Eclipse;IntelliJ IDEA;Jupyter Notebook/JupyterLab;Notepad++;Sublime Text;Vim;Visual Studio;Visual Studio Code,IntelliJ IDEA;Jupyter Notebook/JupyterLab;Visual Studio Code,IntelliJ IDEA;Jupyter Notebook/JupyterLab;Visual Studio Code,Windows,MacOS,Confluence;Jira;Redmine;Trello,Confluence;Jira,Confluence;Jira,Microsoft Teams;Slack;Whatsapp,Slack;Whatsapp,Slack;Whatsapp,ChatGPT;GitHub Copilot,ChatGPT;GitHub Copilot,ChatGPT;GitHub Copilot,Stack Overflow;Stack Exchange,Multiple times per day,Yes,Less than once per month or monthly,Quickly finding code solutions;Finding reliable guidance from community-vetted answers,Neutral,Yes,Very favorable,Increase productivity;Speed up learning,Somewhat trust,"Good, but not great at handling complex tasks",Writing code;Debugging and getting help;Testing code;Search for answers;Generating content or synthetic data,Learning about a codebase;Project planning;Documenting code;Committing and reviewing code;Deployment and monitoring;Predictive analytics,,Search for answers,Debugging and getting help,Writing code;Testing code;Generating content or synthetic data,,,No,Circulating misinformation or disinformation;Energy demand,"Don’t trust the output or answers;AI tools lack context of codebase,  internal architecture, and/or company knowledge",Yes,Individual contributor,8,Strongly agree,Disagree,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,6-10 times a week,6-10 times a week,Never,30-60 minutes a day,15-30 minutes a day,Amount of technical debt;Complexity of tech stack for deployment;Patching/updating core components,DevOps function;Automated testing;Observability tools;Knowledge sharing community;AI-assisted technology tool(s);Microservices;Developer portal or other central places to find tools/services;Continuous integration (CI) and (more often) continuous delivery,Hybrid (on-prem and cloud),A coworker,"Internet, Telecomm or Information Services",10,5,5,25,25,25,25,5,0,Appropriate in length,Neither easy nor difficult,NA,8
58579,I am a developer by profession,45-54 years old,"Employed, full-time",Remote,Apples,Hobby;Contribute to open-source projects;Other (please specify):;Professional development or self-paced learning from online courses,Some college/university study without earning a degree,"Books / Physical media;Colleague;Other online resources (e.g., videos, blogs, forum, online community);School (i.e., University, College, etc);Online Courses or Certification",Technical documentation;Blogs;Books;Written Tutorials;Stack Overflow;How-to videos;Interactive tutorial;Video-based Online Courses,API document(s) and/or SDK document(s);User guides or README files found in the source repository;Traditional public search engine,38,30,"Developer, full-stack",2 to 9 employees,I have some influence,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow,Is ready-to-go but also customizable for growth and targeted use cases,APIs;Customization;Reputation for quality and excellence;Frequent updates to features,United Kingdom of Great Britain and Northern Ireland,GBP	Pound sterling,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58580,I am a developer by profession,25-34 years old,"Employed, full-time",Remote,Apples,Hobby,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Other online resources (e.g., videos, blogs, forum, online community);School (i.e., University, College, etc)",Technical documentation;Written Tutorials;Stack Overflow;AI,API document(s) and/or SDK document(s);User guides or README files found in the source repository;Traditional public search engine,16,12,"Developer, embedded applications or devices",20 to 99 employees,I have some influence,Start a free trial;Visit developer communities like Stack Overflow,Is ready-to-go but also customizable for growth and targeted use cases,APIs;Reputation for quality and excellence;Connected to an open source project,Poland,EUR European Euro,80000,C++;Rust,C++;Rust,C++;Rust,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cargo,Cargo,Cargo,Qt,Qt,Qt,Make,NA,NA,Qt Creator,Qt Creator,Qt Creator,Other Linux-based;Windows,Other Linux-based,Doxygen;GitHub Discussions,Doxygen;GitHub Discussions,Doxygen;GitHub Discussions,Google Meet;Microsoft Teams;Slack;Zoom,Google Meet;Slack;Zoom,Google Meet;Slack;Zoom,ChatGPT,ChatGPT,ChatGPT,Stack Overflow;Stack Exchange,A few times per month or weekly,No,NA,Quickly finding code solutions,"No, not at all",Yes,Unsure,Speed up learning,Neither trust nor distrust,Bad at handling complex tasks,Debugging and getting help;Generating content or synthetic data,Documenting code,Learning about a codebase;Project planning;Writing code;Testing code;Committing and reviewing code;Deployment and monitoring;Predictive analytics;Search for answers,,Debugging and getting help,Generating content or synthetic data,,,No,Circulating misinformation or disinformation;Missing or incorrect attribution for sources of data;Energy demand,Don’t trust the output or answers,Yes,Individual contributor,12,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Never,Never,Never,Less than 15 minutes a day,Less than 15 minutes a day,Amount of technical debt;Number of software tools in use;Tracking my work,Automated testing;Continuous integration (CI) and (more often) continuous delivery,Cloud only (single or multi-cloud),Traditional public search engine,Software Development,20,0,0,40,40,0,0,0,0,Too long,Neither easy nor difficult,NA,8
58581,I code primarily as a hobby,18-24 years old,"Student, full-time",NA,Apples,NA,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Colleague;Other online resources (e.g., videos, blogs, forum, online community);School (i.e., University, College, etc);Online Courses or Certification",Stack Overflow;Social Media;How-to videos;Video-based Online Courses;AI,NA,1,NA,Student,NA,NA,NA,NA,NA,Israel,NA,NA,C;HTML/CSS;JavaScript;Python;SQL,Assembly;C#;C++;Dart;HTML/CSS;Java;JavaScript;Kotlin;Python;Rust;SQL;TypeScript,HTML/CSS;JavaScript;Python;SQL,SQLite,PostgreSQL,NA,Heroku,Heroku,Heroku,Flask,Flask;React,Flask,NA,NA,NA,NA,NA,NA,Pip,Docker;Pip,Pip,Notepad++;Visual Studio Code,Android Studio;IntelliJ IDEA;Jupyter Notebook/JupyterLab;Notepad++;PyCharm;Visual Studio Code,Notepad++;Visual Studio Code,Android;Windows,Windows,Asana;Clickup;Confluence;Jira;Lucid;Notion;Trello,Asana;Clickup;Confluence;Jira;Lucid;Notion;Trello,Asana;Clickup;Confluence;Jira;Lucid;Notion;Trello,Google Meet;Slack;Whatsapp;Zoom,Google Meet;Slack;Whatsapp;Zoom,Google Meet;Slack;Whatsapp;Zoom,ChatGPT;Claude;Codeium;Google Gemini;Perplexity AI;Tabnine,ChatGPT;Claude;Codeium;GitHub Copilot;Google Gemini;Perplexity AI;Tabnine,ChatGPT;Claude;Codeium;Google Gemini;Perplexity AI;Tabnine,Stack Overflow,A few times per month or weekly,Yes,Less than once per month or monthly,Quickly finding code solutions;Finding reliable guidance from community-vetted answers;Learning new-to-me technology/techniques;Learning new-to-everyone technology/techniques,Neutral,Yes,Very favorable,Increase productivity;Greater efficiency;Speed up learning;Improve accuracy in coding;Make workload more manageable;Other (please specify):,Somewhat trust,"Good, but not great at handling complex tasks",Writing code;Documenting code;Debugging and getting help;Search for answers;Generating content or synthetic data,Learning about a codebase;Project planning;Testing code;Committing and reviewing code;Deployment and monitoring;Predictive analytics,,Debugging and getting help;Search for answers,Generating content or synthetic data,Writing code;Documenting code,,,No,Circulating misinformation or disinformation;Missing or incorrect attribution for sources of data;Replacing jobs without options for new employment opportunities;Biased results that do not represent diverse viewpoints;Imitating a person's likeness;Energy demand,"AI tools lack context of codebase,  internal architecture, and/or company knowledge;Lack of proper training and education on new tools;We don’t have the right policies in place to reduce security risks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appropriate in length,Easy,NA,NA
58582,I am a developer by profession,Prefer not to say,"Employed, full-time","Hybrid (some remote, some in-person)",Apples,Hobby;Professional development or self-paced learning from online courses;Freelance/contract work,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Books / Physical media;On the job training;Other online resources (e.g., videos, blogs, forum, online community);Online Courses or Certification;Coding Bootcamp;Friend or family member",Books;Written Tutorials;Stack Overflow;Video-based Online Courses,NA,10,7,"Developer, full-stack",2 to 9 employees,I have some influence,Ask developers I know/work with,Is ready-to-go but also customizable for growth and targeted use cases,Customization;Quality support system;Reputation for quality and excellence,Bosnia and Herzegovina,BAM	Bosnia and Herzegovina convertible mark,NA,C#;HTML/CSS;JavaScript;SQL,C#;HTML/CSS;JavaScript;Python;SQL,C#;HTML/CSS;JavaScript;SQL,PostgreSQL,MySQL;PostgreSQL,PostgreSQL,Cloudflare;Digital Ocean,Amazon Web Services (AWS);Cloudflare,Cloudflare,Angular;AngularJS;ASP.NET;ASP.NET CORE,Angular;AngularJS;ASP.NET;ASP.NET CORE;React,Angular;AngularJS;ASP.NET;ASP.NET CORE,Rasberry Pi,Rasberry Pi,Rasberry Pi,.NET (5+) ;.NET Framework (1.0 - 4.8),.NET (5+) ;.NET Framework (1.0 - 4.8);Pandas;RabbitMQ,.NET (5+) ;.NET Framework (1.0 - 4.8),Docker;NuGet,Docker;Gradle;Homebrew;Kubernetes;NuGet;Pip;Terraform,Docker;NuGet,Notepad++;Visual Studio;Visual Studio Code,Notepad++;Visual Studio;Visual Studio Code,Notepad++;Visual Studio;Visual Studio Code,Ubuntu;Windows,Ubuntu;Windows,Jira,Azure Devops;Jira;Miro,Jira,NA,NA,NA,NA,NA,NA,Stack Exchange;Overflow API,Multiple times per day,Yes,A few times per week,Quickly finding code solutions;Finding reliable guidance from community-vetted answers,"No, not really",Yes,Favorable,Increase productivity;Greater efficiency;Improve accuracy in coding;Make workload more manageable,Neither trust nor distrust,Bad at handling complex tasks,Writing code;Documenting code;Search for answers,Project planning;Committing and reviewing code,Learning about a codebase;Debugging and getting help;Testing code;Deployment and monitoring;Predictive analytics;Generating content or synthetic data,Writing code;Search for answers,,Documenting code,,,I'm not sure,Circulating misinformation or disinformation,Not everyone uses them,Yes,Individual contributor,7,Agree,Disagree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Neither agree nor disagree,1-2 times a week,1-2 times a week,NA,Less than 15 minutes a day,Less than 15 minutes a day,Amount of technical debt,DevOps function;Microservices,Hybrid (on-prem and cloud),A coworker,Software Development,0,0,0,0,0,0,0,0,0,Too long,Neither easy nor difficult,NA,8
58583,I am a developer by profession,35-44 years old,"Independent contractor, freelancer, or self-employed",Remote,Apples,I don’t code outside of work,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Books / Physical media;Colleague;On the job training;School (i.e., University, College, etc)",NA,NA,25,13,Other (please specify):,"5,000 to 9,999 employees",I have some influence,Start a free trial;Ask developers I know/work with;Ask a generative AI tool;Visit developer communities like Stack Overflow,Is ready-to-go but also customizable for growth and targeted use cases,APIs;Customization;Integrated developer community;Quality support system;Reputation for quality and excellence;Frequent updates to features,Italy,EUR European Euro,85000,Go;Groovy;HTML/CSS;JavaScript;Python;SQL,Go;Python,Go;Python,MySQL,MySQL,MySQL,Amazon Web Services (AWS),Amazon Web Services (AWS),Amazon Web Services (AWS),NA,NA,NA,Rasberry Pi,Rasberry Pi,Rasberry Pi,NA,NA,NA,Ansible;Docker;Homebrew;Kubernetes;Make;Pip,Docker;Homebrew;Kubernetes;Make;Pip,Docker;Homebrew;Kubernetes;Make;Pip,Goland;IntelliJ IDEA;Neovim;PyCharm;Sublime Text;Vim,Goland;IntelliJ IDEA;Neovim;PyCharm;Sublime Text;Vim,Goland;IntelliJ IDEA;Neovim;PyCharm;Sublime Text;Vim,MacOS;Other Linux-based,MacOS;Other Linux-based,Jira;Markdown File;Miro;Notion;Stack Overflow for Teams,Jira;Markdown File;Notion;Stack Overflow for Teams,Jira;Markdown File;Notion;Stack Overflow for Teams,Google Meet;Slack;Zoom,Google Meet;Slack,Google Meet;Slack,ChatGPT;GitHub Copilot,ChatGPT;GitHub Copilot,ChatGPT;GitHub Copilot,Stack Overflow for Teams (private knowledge sharing & collaboration platform for companies);Stack Overflow;Stack Exchange,A few times per week,Yes,Less than once per month or monthly,Quickly finding code solutions;Finding reliable guidance from community-vetted answers;Showcase expertise with code solutions,"No, not really",Yes,Very favorable,Increase productivity;Greater efficiency;Improve collaboration;Speed up learning;Improve accuracy in coding,Somewhat trust,"Good, but not great at handling complex tasks",Learning about a codebase;Writing code;Documenting code;Debugging and getting help;Search for answers,Project planning;Testing code;Committing and reviewing code;Deployment and monitoring;Predictive analytics;Generating content or synthetic data,,,,Learning about a codebase;Writing code;Documenting code;Debugging and getting help;Search for answers,,,I'm not sure,Circulating misinformation or disinformation;Missing or incorrect attribution for sources of data;Biased results that do not represent diverse viewpoints;Imitating a person's likeness,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appropriate in length,Easy,NA,NA
58584,I am a developer by profession,18-24 years old,"Employed, full-time",Remote,Apples,Contribute to open-source projects;Professional development or self-paced learning from online courses,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Books / Physical media;Colleague;Other online resources (e.g., videos, blogs, forum, online community)",Technical documentation;Blogs;Books;Written Tutorials;Stack Overflow;How-to videos;AI,API document(s) and/or SDK document(s);User guides or README files found in the source repository;Traditional public search engine;AI-powered search/dev tool (free),7,3,Cloud infrastructure engineer,"10,000 or more employees",I have little or no influence,Start a free trial;Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2 Crowd,Is ready-to-go but also customizable for growth and targeted use cases,APIs;Customization;Integrated developer community;Quality support system;Reputation for quality and excellence;Frequent updates to features;Connected to an open source project,India,INR	Indian rupee,1900000,Bash/Shell (all shells);C;HTML/CSS;JavaScript;Perl;PowerShell;Python;SQL,Assembly;Bash/Shell (all shells);C;C++;Go;Perl;Python;Rust,Bash/Shell (all shells);C;Perl;Python,MySQL,MySQL,MySQL,Oracle Cloud Infrastructure (OCI),Oracle Cloud Infrastructure (OCI),Oracle Cloud Infrastructure (OCI),NA,NA,NA,CMake;Cargo;GNU GCC;Meson;Ninja,GNU GCC;Meson;Ninja,GNU GCC;Meson;Ninja,NA,NA,NA,Ansible;Docker;Kubernetes;Make;Ninja;Pip;Podman,Docker;Kubernetes;Make;Ninja;Pip;Podman,Docker;Kubernetes;Make;Ninja;Pip;Podman,Sublime Text;Vim,Vim;Visual Studio Code,Vim,Fedora;Other Linux-based;Windows,Fedora,Confluence;Jira,Confluence;Jira,Confluence;Jira,Slack;Zoom,Slack;Zoom,Slack;Zoom,Bing AI;ChatGPT;Perplexity AI,ChatGPT,ChatGPT,Stack Overflow;Stack Exchange,Less than once per month or monthly,Yes,I have never participated in Q&A on Stack Overflow,Finding reliable guidance from community-vetted answers;Engage with community by commenting on questions and answers or voting on questions and answers,"No, not at all","No, but I plan to soon",Very favorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I'm not sure,Circulating misinformation or disinformation;Missing or incorrect attribution for sources of data;Biased results that do not represent diverse viewpoints,"Don’t trust the output or answers;AI tools lack context of codebase,  internal architecture, and/or company knowledge;Lack of proper training and education on new tools;Lack of executive buy-in;Not everyone uses them;We don’t have the right policies in place to reduce security risks",Yes,Individual contributor,3,Agree,Strongly agree,Strongly disagree,Agree,Agree,Agree,Disagree,Agree,Agree,1-2 times a week,1-2 times a week,1-2 times a week,Less than 15 minutes a day,Less than 15 minutes a day,Amount of technical debt;Number of software tools in use;Maintaining security of code being produced;Patching/updating core components;Maintaining security of systems/platforms used in work;Reliability of tools/systems used in work,DevOps function;Automated testing;AI-assisted technology tool(s);Microservices;Developer portal or other central places to find tools/services;Continuous integration (CI) and (more often) continuous delivery,Hybrid (on-prem and cloud),Traditional public search engine,Software Development,0,80,10,20,10,10,80,50,40,Appropriate in length,Neither easy nor difficult,NA,4
58585,I am a developer by profession,35-44 years old,"Employed, full-time",Remote,Apples,Hobby;Contribute to open-source projects,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",On the job training;Other (please specify):,NA,NA,25,19,Data engineer,20 to 99 employees,I have a great deal of influence,Ask developers I know/work with;Other (please specify):,Out-of-the-box is ready to go with little need for customization,APIs;Connected to an open source project,United Kingdom of Great Britain and Northern Ireland,GBP	Pound sterling,97000,HTML/CSS;PHP;Python,HTML/CSS;Python;Scala,HTML/CSS;Python,Elasticsearch;MySQL;SQLite,Elasticsearch;PostgreSQL;SQLite,Elasticsearch;SQLite,Amazon Web Services (AWS),Amazon Web Services (AWS),Amazon Web Services (AWS),NA,NA,NA,NA,NA,NA,NA,NA,NA,Puppet,NA,NA,Visual Studio Code,Visual Studio Code,Visual Studio Code,Other Linux-based,Windows Subsystem for Linux (WSL),Jira,NA,NA,Slack,NA,NA,GitHub Copilot,NA,NA,Stack Overflow for Teams (private knowledge sharing & collaboration platform for companies);Stack Overflow;Stack Exchange;Stack Overflow Blog or Podcast,A few times per week,Yes,Less than once per month or monthly,Quickly finding code solutions;Learning new-to-me technology/techniques,"No, not really",Yes,Very unfavorable,Increase productivity;Greater efficiency,Highly distrust,Very poor at handling complex tasks,Writing code,Testing code;Generating content or synthetic data,Learning about a codebase;Project planning;Documenting code;Debugging and getting help;Committing and reviewing code;Deployment and monitoring;Predictive analytics;Search for answers,,Writing code,,,,No,Circulating misinformation or disinformation;Missing or incorrect attribution for sources of data;Replacing jobs without options for new employment opportunities;Biased results that do not represent diverse viewpoints;Imitating a person's likeness;Energy demand,"Don’t trust the output or answers;AI tools lack context of codebase,  internal architecture, and/or company knowledge;They create more work (more code/PRs to review, etc.)",Yes,Individual contributor,19,Agree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly agree,Disagree,Neither agree nor disagree,Strongly agree,Strongly agree,Never,1-2 times a week,1-2 times a week,Less than 15 minutes a day,Less than 15 minutes a day,Amount of technical debt;Complexity of tech stack for deployment,Automated testing;Knowledge sharing community;AI-assisted technology tool(s);Microservices;Continuous integration (CI) and (more often) continuous delivery,Cloud only (single or multi-cloud),Traditional public search engine,"Internet, Telecomm or Information Services",10,15,15,12,12,12,5,9,10,Appropriate in length,Easy,NA,9
58586,I code primarily as a hobby,45-54 years old,"Not employed, but looking for work",NA,Apples,NA,Some college/university study without earning a degree,"Other online resources (e.g., videos, blogs, forum, online community);Coding Bootcamp;Other (please specify):",Technical documentation;Stack Overflow;How-to videos,API document(s) and/or SDK document(s),3,NA,Other (please specify):,NA,NA,NA,NA,NA,Netherlands,NA,NA,HTML/CSS;JavaScript;VBA,HTML/CSS;JavaScript;VBA,HTML/CSS;JavaScript;VBA,MongoDB;PostgreSQL;SQLite,MongoDB;PostgreSQL;SQLite,MongoDB;PostgreSQL;SQLite,NA,NA,NA,Express;Node.js,Express;Node.js,Express;Node.js,NA,NA,NA,NA,NA,NA,npm,npm,npm,Notepad++;Visual Studio;Visual Studio Code,Notepad++;Visual Studio;Visual Studio Code,Notepad++;Visual Studio;Visual Studio Code,Ubuntu;Windows,Ubuntu;Windows,NA,NA,NA,Google Chat;Skype;Telegram;Whatsapp;Wickr,Google Chat;Signal;Skype;Telegram;Whatsapp;Wickr,Google Chat;Skype;Telegram;Whatsapp;Wickr,NA,NA,NA,Stack Overflow,A few times per month or weekly,Yes,I have never participated in Q&A on Stack Overflow,Quickly finding code solutions;Learning new-to-me technology/techniques,"Yes, somewhat","No, but I plan to soon",Unfavorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,Missing or incorrect attribution for sources of data;Imitating a person's likeness;Other (please specify):,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appropriate in length,Easy,NA,NA
58587,I am a developer by profession,65 years or older,"Employed, part-time",In-person,Apples,Hobby;Professional development or self-paced learning from online courses,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)","Other online resources (e.g., videos, blogs, forum, online community);Online Courses or Certification;Other (please specify):",Technical documentation;Blogs;Books;Stack Overflow;How-to videos;AI,API document(s) and/or SDK document(s);Traditional public search engine;AI-powered search/dev tool (paid),44,38,Academic researcher,500 to 999 employees,I have some influence,Start a free trial;Ask a generative AI tool;Visit developer communities like Stack Overflow,Out-of-the-box is ready to go with little need for customization,Integrated developer community;Quality support system;Reputation for quality and excellence;Other:,Belgium,EUR European Euro,NA,C;C++;Fortran;JavaScript;PowerShell;Python;SQL;VBA,NA,NA,Microsoft Access,NA,NA,Amazon Web Services (AWS);Digital Ocean;Google Cloud,NA,NA,NA,NA,NA,GNU GCC;MSVC,NA,NA,NumPy;TensorFlow;Torch/PyTorch,NA,NA,NA,NA,NA,Eclipse;Jupyter Notebook/JupyterLab;Notepad++;Visual Studio,NA,NA,Ubuntu;Windows;Windows Subsystem for Linux (WSL),,NA,NA,NA,Cisco Webex Teams;Microsoft Teams,NA,NA,Bing AI;ChatGPT;GitHub Copilot;Google Gemini,NA,NA,Stack Overflow;Stack Exchange,A few times per week,Yes,Less than once per month or monthly,Quickly finding code solutions;Finding reliable guidance from community-vetted answers;Showcase expertise with code solutions;Learning new-to-me technology/techniques,"Yes, somewhat",Yes,Very favorable,Increase productivity;Greater efficiency;Speed up learning;Improve accuracy in coding,Highly trust,"Good, but not great at handling complex tasks",Learning about a codebase;Writing code;Documenting code;Debugging and getting help;Testing code;Committing and reviewing code;Search for answers,Deployment and monitoring;Predictive analytics;Generating content or synthetic data,Project planning,,,Learning about a codebase;Writing code;Documenting code;Debugging and getting help;Testing code;Committing and reviewing code;Search for answers,,,No,Circulating misinformation or disinformation;Missing or incorrect attribution for sources of data;Imitating a person's likeness,Lack of proper training and education on new tools,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appropriate in length,Easy,NA,NA
